unique_id,metric,SeasonalMBB,Jittering,Scaling,TimeWarping,MagnitudeWarping,TSMixup,DBA,original,qgts(25),qgtse(50),SeasonalNaive
ID321,mase,0.29513794,0.28493327,0.2841368,0.31775433,0.27386263,0.2862465,0.26713645,0.29165235,0.28018782,0.28094012,0.42527083
ID322,mase,0.70937777,0.76137954,0.7307688,0.60867375,0.5869981,0.65461296,0.69531894,0.6963756,0.63856226,0.6532262,1.1006299
ID323,mase,1.0183558,1.0094845,1.0037385,1.1152235,1.1298221,1.0792351,1.1785831,0.9512128,0.9121696,1.0052714,0.91041154
ID324,mase,1.0989192,1.1536386,1.4493295,1.1080228,1.0410408,1.0781778,1.3961462,1.1970025,1.1973184,1.17505,2.2557106
ID325,mase,1.0265406,1.1465527,0.7471107,0.83996314,1.333641,0.820573,0.9043514,1.082202,0.97375023,1.0112323,1.1240071
ID326,mase,0.45731336,0.40045995,0.37979025,0.30807614,0.38011068,0.36537197,0.40202963,0.44985732,0.39849064,0.4742174,0.548713
ID327,mase,1.2011079,1.0378914,1.123364,0.9049544,1.0033734,1.0358024,1.2829589,1.1288465,1.0357672,1.110685,1.7160449
ID328,mase,0.7151457,0.9250747,0.6390104,0.87839794,0.62502813,0.9338134,0.73777,0.7539853,1.1379311,0.83426356,0.70599484
ID329,mase,2.4937267,1.9221683,2.212007,2.1294258,2.8593202,2.3512712,2.371969,2.07648,2.3666124,2.2715094,1.9271574
ID33,mase,0.97804695,0.97354156,1.0156655,1.0392939,1.0582371,0.9246224,0.970622,0.9684497,0.96852636,1.0135553,0.88378173
ID330,mase,0.6163421,0.6548083,0.4767834,0.6089844,0.5891061,0.64567244,0.5065607,0.5393134,0.84718883,0.9096043,0.5290483
ID331,mase,1.0494982,1.1131581,1.2107897,1.0928273,1.019758,1.101825,1.3997059,1.1835325,1.2200756,1.1240412,1.1523294
ID332,mase,0.5151175,0.4533489,0.4527,0.47627077,0.43995872,0.48596555,0.41232634,0.4865585,0.48207456,0.47036615,0.717236
ID333,mase,0.35138747,0.40399203,0.33657396,0.5022293,0.519828,0.3176406,0.45176947,0.351721,0.2933674,0.34726822,0.3892922
ID334,mase,0.74047095,0.76837975,0.65431035,0.65368754,0.8536425,0.62872195,0.51717675,0.8065356,0.5347261,0.61321616,0.7283808
ID335,mase,2.972795,3.0029988,2.9314773,2.7479897,2.8651154,2.8313258,2.5312114,3.1613598,3.0024583,2.9596822,3.4432507
ID336,mase,1.4884524,1.4983271,1.918049,2.0710828,1.5664065,1.8252556,2.380476,1.4371128,1.4472874,1.6856145,1.5908213
ID337,mase,1.6569228,1.6841433,1.6079203,1.9347488,2.020553,1.9317183,2.12341,1.5955732,1.7715067,1.8057712,1.4611231
ID338,mase,1.147634,1.1005812,1.1040547,1.1691645,1.077465,1.1206697,1.1848788,1.0770236,1.2132442,1.2028912,1.5584412
ID339,mase,0.97721815,0.9153428,0.96917427,0.9282221,0.9133592,0.8971573,0.88404024,1.0019891,0.9325855,0.9545962,1.0616494
ID34,mase,1.5627803,1.4442619,1.7041607,1.7874416,1.4569781,1.7087831,1.7697121,1.40252,1.6585864,1.4430529,1.5139388
ID340,mase,1.1797394,1.1743424,1.2371349,1.1589737,1.2164412,1.1377031,1.3150033,1.1071867,1.0330857,1.0666224,1.5025455
ID341,mase,0.6428921,0.69398826,0.6299862,0.52261716,0.69066197,0.61509705,0.6147805,0.6431847,0.6109691,0.5990227,0.7787036
ID342,mase,1.814341,1.808556,1.8608947,1.6169187,1.8276321,1.8773497,1.7614923,1.8257201,1.8429837,1.8206478,1.8708245
ID343,mase,1.8128817,1.6462274,1.5997809,1.7681628,1.8359978,1.831976,1.7619878,1.747291,1.6520966,1.7321764,1.2975597
ID344,mase,0.67292684,0.62795675,0.56692606,0.31832457,0.8338392,0.5707275,0.6502451,0.7289188,0.68133545,0.8434503,1.1230047
ID345,mase,0.88470936,0.97131294,0.96262175,1.297005,1.011353,1.0412718,1.0128961,0.9011551,1.0446287,0.98177886,1.1580863
ID346,mase,0.8882794,0.9972081,0.75805664,0.900969,1.0360845,0.8050629,0.8033942,0.81495285,0.696859,0.8972237,0.6897458
ID347,mase,0.4789074,0.47104812,0.57615197,0.4520714,0.5441171,0.5021461,0.578792,0.4993283,0.49518362,0.56736827,0.55973196
ID348,mase,1.2922933,1.2609353,1.2952486,1.54454,1.5213339,1.5220773,1.2675353,1.465577,1.38655,1.4449977,1.2073541
ID349,mase,0.47125742,0.4817544,0.4818615,0.4613071,0.49135327,0.47494557,0.42210734,0.48204666,0.47636157,0.46571445,0.8123657
