unique_id,metric,SeasonalMBB,Jittering,Scaling,TimeWarping,MagnitudeWarping,TSMixup,DBA,original,derived,derived_ensemble,QGTS,QGTSE,SeasonalNaive
ID359,mase,1.0955585,1.1951596,1.1511497,1.7108644,1.0725157,1.0357771,1.1104461,1.0879867,1.4669398,1.4764283,0.94787186,1.0411454,0.9381368
ID36,mase,1.0842208,1.0119046,1.153635,1.1262811,1.2082069,0.9785756,1.0046357,1.1681365,1.1330394,1.0087227,1.1614176,1.0319524,1.639673
ID360,mase,0.506189,0.5284038,0.5097579,0.6471195,0.9095247,0.52465075,0.5018125,0.66596663,0.6969485,1.7639524,0.5139855,0.48039886,0.37600878
ID361,mase,0.77484125,0.8800026,0.9781889,1.1476392,1.1176467,1.072445,2.42443,0.61738324,1.1426331,0.75124186,0.84907115,1.5249813,0.4442986
ID362,mase,1.1293399,1.2387555,1.2798557,1.9233065,1.3977476,1.2669574,1.4058969,1.4496375,2.0790546,3.3056068,1.1264207,1.0647873,1.1673263
ID363,mase,0.7935223,1.0199852,0.82994026,0.6688898,0.94312483,0.75591636,0.7687175,0.80725646,1.0193447,1.2653337,0.8046989,0.8032888,1.7888938
ID364,mase,0.38989678,0.3817272,0.29764766,0.4340539,0.3766805,0.4026635,0.4681588,0.34757128,0.35525414,0.40250778,0.37406823,0.4121457,0.84027094
ID365,mase,0.4197313,0.43308222,0.39857933,0.4323533,0.39218616,0.4204136,0.44821256,0.41398656,0.42142057,0.48394865,0.4019203,0.37602347,0.30554152
ID366,mase,1.2591797,1.2164903,1.4195894,1.1261215,1.1601379,1.0227886,1.0365863,1.3323451,1.3645087,1.2493776,1.297234,1.3128581,1.7515272
ID367,mase,0.82835925,0.49791712,0.69040126,0.8927552,0.47747785,0.5684372,0.6550404,0.56354576,0.55129254,0.4171831,0.7161323,0.58303076,1.1376772
ID368,mase,0.38883337,0.32971564,0.36106893,0.5148673,0.49779326,0.33150262,0.2610497,0.47567514,0.3959656,0.41474897,0.4548165,0.37290576,1.705022
ID369,mase,1.0630364,1.0201269,0.93784654,0.66746545,0.7704856,0.88000697,1.0706141,0.87176687,0.6522474,0.55417895,0.96647245,0.9445222,1.1197895
ID37,mase,1.3944503,1.2075701,1.208458,1.2565532,1.1297547,1.1748455,1.0816951,1.2688063,1.2681664,1.076343,1.1713331,1.1870427,1.6948341
ID370,mase,0.6467774,0.48035163,0.5040658,0.440192,0.6601799,0.67970586,1.2051063,0.45216653,0.4711456,0.51987135,0.3946025,0.40876904,0.88620746
ID371,mase,1.1825312,1.2862657,1.1923324,2.065264,1.6678503,1.2026588,1.5012537,1.374249,1.943893,1.7999418,1.1429337,1.2818522,1.9854121
ID372,mase,0.9353214,1.260602,1.1062056,1.1835786,1.0022751,0.96575147,0.9530978,0.9903004,1.0971434,1.5535173,1.1038448,0.90741795,0.86064476
ID373,mase,0.63309336,0.6382985,0.6642565,0.70740634,0.79488444,0.68649477,0.51861554,0.62709886,0.8671693,0.8228084,0.6072311,0.5305942,0.8490672
ID374,mase,1.1152946,1.040083,1.1535237,1.003612,1.203182,1.5072604,1.5392896,1.2138792,1.1425526,1.2565207,1.0487388,1.3836356,0.75683045
ID375,mase,0.52387863,0.5071234,0.5943985,0.40013853,0.27919972,0.6162898,1.0356575,0.31817773,0.48600394,0.4483992,0.4898958,0.33021146,1.4817395
ID376,mase,0.3692272,0.40541977,0.39946803,0.5355031,0.44111556,0.41645393,0.42992485,0.38022247,0.54017895,0.42771333,0.34556,0.39943865,1.1901282
ID377,mase,0.56173086,0.5143836,0.4187896,0.38174066,0.4850352,0.4203975,0.39922947,0.5150462,0.3831003,0.39479667,0.58471525,0.51795554,1.1225004
ID378,mase,0.41355416,0.47323966,0.35955456,0.44257966,0.46388084,0.44734064,0.45430067,0.45149356,0.6762055,0.44673994,0.35578033,0.39681754,0.472087
ID379,mase,1.2384403,1.1909015,1.313936,1.3466483,1.2410858,1.2069706,1.2885683,1.2217361,1.2278467,1.2245951,1.2489017,1.2846271,1.5047114
ID38,mase,0.9494926,0.8900275,0.9448474,1.204486,1.023293,1.0625504,0.9518336,0.9962714,1.168065,1.0852067,0.89700717,0.9346249,1.0343169
ID380,mase,2.4876475,2.4692001,2.7249627,1.8590572,2.7740967,2.4723876,1.9275904,2.776218,1.8582546,2.469237,2.619827,2.5138383,3.3634462
ID381,mase,1.0489476,0.997149,0.7356801,0.7513471,0.6795855,0.69977796,0.90128285,0.67062426,0.55555856,0.58856416,0.83669055,0.74577004,2.3216121
ID382,mase,1.8246753,1.6219162,1.689405,1.2184374,1.4712318,1.5355717,1.6722087,1.6089988,1.1290263,1.1704459,1.6156074,1.3871918,3.1152453
ID383,mase,1.8495765,1.8620396,2.1347332,2.4213762,2.1602423,1.6913284,1.7690328,2.126932,2.071431,2.6263225,1.990279,1.7079313,2.009377
ID384,mase,1.7087518,1.8407044,1.3262451,1.5950186,1.517091,2.0488148,2.049024,1.732155,1.65927,1.8954319,1.6511152,1.6675812,0.839325
ID385,mase,0.7330297,0.7016342,0.7914448,0.52177346,0.5867854,0.5462669,0.8993347,0.55138993,0.52700937,1.0300573,0.9113041,0.83262086,1.1988108
ID386,mase,0.5343021,0.394247,0.5040091,0.7245152,0.48518234,0.5316026,0.5154278,0.52343494,0.53717947,0.35535073,0.39737815,0.56023777,1.0987805
ID387,mase,0.29521742,0.3069669,0.26845828,0.272889,0.2681262,0.29332903,0.2706534,0.294992,0.2595306,0.26703733,0.27879173,0.28278562,0.27079183
ID388,mase,2.8593998,3.0060847,2.9832737,2.8131714,2.77661,3.182703,2.7421765,3.0832963,2.625093,2.7865772,2.9479382,3.0247145,4.173491
ID389,mase,2.0253532,1.9233627,1.8983021,1.7683042,1.9603542,2.1737993,1.8647968,2.026711,1.7774353,1.9778688,1.914316,2.1166406,3.0243547
ID39,mase,1.1975615,1.2650505,1.3048561,1.2434547,1.3327961,1.116516,1.1517968,1.1633831,1.262494,1.2598628,1.2902728,1.2002282,1.8793206
ID390,mase,0.62888175,0.5821906,0.61789197,0.50495315,0.5483116,0.5313281,0.60717297,0.5678305,0.45056885,0.5096721,0.60408175,0.54564583,0.5298408
ID395,mase,1.1326447,1.2411952,1.2609363,0.96412855,0.93565434,1.2406157,1.197181,1.3320477,1.1669998,0.8420424,1.4327359,1.1850638,2.123494
ID398,mase,0.44154742,0.5218276,0.44276237,0.52101636,0.56831133,0.4426417,0.42126215,0.56023324,0.48934028,0.32351887,0.43391922,0.35988823,0.625
ID399,mase,0.9086093,0.9757348,0.9935822,1.1227065,0.9470382,0.9251466,1.0022545,0.96491337,1.1370695,0.99876815,0.8762205,0.921524,0.8693946
ID4,mase,1.216055,1.2018336,1.0469927,1.1464033,1.3845761,1.2409358,1.1515794,1.1024827,1.0300705,1.0684998,1.0916429,1.17138,0.83380723
ID40,mase,1.4293355,1.6627624,1.8793081,2.4197826,2.3490171,2.4011328,2.026538,2.2867463,2.207634,2.1290371,1.4271429,1.7547973,1.7495098
ID400,mase,0.43494755,0.40225285,0.47930127,0.44863027,0.63777286,0.36929852,0.5659808,0.47497156,0.43931457,0.33654493,0.4368713,0.5004677,0.8245614
ID401,mase,1.2807041,1.4188966,1.407715,1.254239,1.1492782,1.2417947,1.0959929,1.5782847,1.2006774,1.3112584,1.5736812,1.4608394,2.090909
ID402,mase,0.36300233,0.285769,0.3428739,0.48986742,0.43808144,0.19610257,0.72064173,0.23294392,0.49534672,0.5724647,0.26849046,0.22963975,0.8796666
ID403,mase,0.16767924,0.16772325,0.1919062,0.22956215,0.19661656,0.17854223,0.17013311,0.16072083,0.15395515,0.19274703,0.17242908,0.18267417,1.0807601
ID404,mase,1.059875,1.1494373,1.13863,1.1167629,1.2027705,1.2396295,0.92666584,1.3504639,0.9501277,1.0894408,1.1226811,0.9979158,1.2402778
ID405,mase,0.9837305,1.0719389,0.95817024,0.8725684,0.9491992,1.1841627,1.0844076,0.98093426,1.1162014,1.0465852,0.99438936,0.91513485,1.4006623
ID406,mase,0.8019286,0.9376732,0.8379532,0.8080537,0.8641723,0.84307706,0.83115333,0.84839743,0.83804727,0.7435579,0.8584529,0.776933,1.2926292
ID407,mase,1.2329541,1.5047841,1.1571522,0.9639345,0.97655284,2.1024375,1.331024,1.1931599,1.3082936,1.1587551,1.0021718,0.9879648,1.4010841
ID408,mase,1.9503275,2.0768268,2.0721304,2.0675697,2.167006,2.1901832,2.1450055,2.1581821,2.2329607,1.9004785,2.0519066,2.2893586,2.2966378
ID409,mase,4.102059,3.4340708,3.7156887,3.9116044,4.815353,3.5639017,4.2608905,4.407566,4.4492607,6.009711,4.237083,3.8919468,1.255123
ID41,mase,0.8189198,0.5816221,0.77152044,0.6190877,0.6492658,0.3855937,0.7543907,0.4300628,0.8746411,0.9965155,0.7028038,0.6839399,0.77049506
ID410,mase,0.118930206,0.1260788,0.1830741,0.1295308,0.09004466,0.09637339,0.17507449,0.17165993,0.14119056,0.13269114,0.1795917,0.12050949,0.46770334
ID411,mase,1.700511,1.4426143,1.8952032,2.4220808,1.3752667,1.1906402,2.079584,1.5218304,2.2073832,1.9007323,1.498043,1.4699147,1.1219515
ID412,mase,0.73188984,0.6995973,0.75429016,0.67831224,0.6050498,0.6603311,0.722997,0.72529507,0.6370753,0.63053477,0.68292516,0.65934515,0.37391317
ID413,mase,0.7439505,0.88552696,0.8350141,0.8185392,0.83056027,0.8485483,0.8083447,0.86021113,0.84704536,0.7257659,0.8168271,0.7800989,0.7732096
ID414,mase,0.5004689,0.4457052,0.512971,0.6984864,0.48411018,0.4622814,0.47807738,0.48208433,0.49665448,0.3651841,0.426511,0.46775705,1.0820493
ID415,mase,1.0486946,1.0223571,1.1339957,1.3882278,1.2192128,1.0538703,1.0112221,1.1985748,1.2498811,0.8956963,0.85152936,1.1145804,1.542976
ID416,mase,1.1860985,1.1073508,1.209629,1.407018,1.3641051,1.0990589,0.9296067,1.3014355,1.4553604,1.0076674,1.0157595,1.2835556,1.6120833
ID417,mase,0.43771318,0.42907247,0.4603228,0.6300591,0.41492808,0.5349422,0.38812482,0.53907835,0.6438506,0.6239384,0.54995435,0.6159604,1.1205075
ID42,mase,0.8053063,0.5827601,0.7800611,0.62944525,0.65145236,0.36787125,0.76000124,0.4320234,0.8816361,0.9778323,0.70235026,0.67911875,0.7833475
ID420,mase,0.5716471,0.59621006,0.56777763,0.6126488,0.8563719,0.7101849,0.6046255,0.6154069,0.83493465,0.81878424,0.6540767,0.7506608,2.5752091
ID43,mase,0.89646095,0.66950136,0.79819226,0.5892496,0.6510554,0.41762212,0.75974834,0.47374815,0.707924,0.9005353,0.75971043,0.6655134,0.7776392
ID437,mase,0.6721733,0.70530796,0.6604174,0.85370207,0.76157224,0.80608565,1.2165189,0.8189589,0.7322176,0.9556365,0.5716233,0.6061315,1.752505
ID438,mase,0.5813334,0.5421813,0.53009564,0.3871963,0.49015215,0.57583284,0.47669417,0.5427845,0.44805044,0.4336978,0.5660207,0.53216,0.4649131
ID439,mase,1.2667916,1.1672666,1.15744,1.3085284,1.3044646,1.226135,1.2991675,1.200198,1.6076183,1.2335656,1.1460217,1.2524974,1.4722222
ID44,mase,1.3277302,1.0870966,1.0681437,1.7540779,1.3332859,0.9654971,0.9105761,1.0156068,1.6484277,1.0898024,1.2949631,0.895924,1.365089
ID440,mase,0.5500468,0.6454959,0.53284216,0.48286492,0.5638168,0.56794864,0.77001965,0.5966642,0.7026732,0.58526266,0.57098395,0.5609917,2.637588
ID441,mase,0.8131853,1.0784645,1.297802,1.7402523,0.70289016,1.1441313,1.1564415,1.0300826,1.7302676,1.4085621,0.88991666,0.8567296,1.4095744
ID442,mase,0.9787762,1.0773396,1.0560833,1.2044148,1.1220167,1.1267573,1.0967443,1.116445,1.1731699,1.2050468,1.0539215,1.0908275,2.1528199
ID443,mase,0.32679933,0.25747803,0.27499816,0.24012953,0.17061207,0.1328529,0.3118542,0.1653681,0.12970558,0.13081327,0.17838414,0.13238686,2.4491327
ID444,mase,0.34651843,0.2655423,0.35823768,0.22631778,0.12112937,0.08484292,0.2538507,0.1853132,0.18648349,0.16959454,0.19872075,0.1655524,2.075826
ID445,mase,0.1953877,0.14976437,0.2291142,0.15945834,0.15118572,0.06996466,0.15860169,0.13558231,0.09469034,0.08600633,0.09179894,0.08180499,1.6701008
ID446,mase,0.1603957,0.09559105,0.17654863,0.096692994,0.09534247,0.06622471,0.12735793,0.08806262,0.064779736,0.059163366,0.08310671,0.0754608,1.7284282
ID447,mase,0.5191943,0.604062,0.52676105,0.7119823,0.7210324,0.7504773,0.6276949,0.7253694,0.7333692,0.72083104,0.67899317,0.69133306,2.8252006
ID448,mase,0.38321888,0.52464575,0.3765905,0.64952755,0.64297825,0.8260329,0.5879537,0.7254271,0.74555963,0.79306513,0.6722396,0.71413136,4.97623
ID449,mase,0.24234225,0.39683807,0.2865984,0.49944833,0.5711378,0.6314772,0.44114807,0.5517488,0.5176079,0.57079047,0.46822178,0.52309763,3.835238
ID45,mase,0.92411643,0.9416267,0.8915496,0.73478955,0.8050275,0.96126056,0.8716192,1.0101238,0.747685,0.7183891,0.999442,1.0145992,1.2005514
ID450,mase,2.0712721,2.2371092,1.9051646,2.3225694,2.4319386,2.0469306,2.0298004,2.395424,2.0170927,2.0992033,2.247056,2.0602856,2.648902
ID451,mase,0.5570992,0.97112596,0.76376516,0.8788904,0.41040683,0.621231,0.8457511,0.48373398,0.5533315,0.36133444,0.63952005,0.5802839,2.524703
ID452,mase,1.2375212,1.1302409,1.283918,1.0670127,0.8201587,0.8864105,0.6829439,1.003784,0.43049696,0.73861045,1.0810838,0.9600536,1.7630831
ID453,mase,0.6168934,0.723552,0.5776269,0.8134899,0.6774445,0.6385002,0.61453605,0.63958424,0.85645187,0.7848625,0.5566676,0.52515894,0.32392317
ID454,mase,0.22921668,0.25837812,0.26521626,0.32561842,0.37534732,0.257554,0.2753656,0.25619137,0.29592544,0.32493794,0.2228455,0.24647225,2.5943663
ID455,mase,0.52222335,0.69180423,0.49744335,0.95693135,0.538448,0.5425668,0.64140594,0.50452256,0.69316745,0.6427682,0.5007733,0.60058707,1.17999
ID466,mase,0.7966436,0.80156535,0.828286,0.8732936,0.89499694,0.80083054,0.77227473,0.77151054,0.85837615,0.8395528,0.7753962,0.776799,1.1322951
ID467,mase,1.3131682,1.3825506,1.4260533,1.4397185,1.3216902,1.1978829,1.2434083,1.3970336,1.31,1.0856154,1.2237833,1.2266581,2.305133
ID468,mase,1.4241568,1.0192183,1.047927,1.1095617,1.1123778,1.1417618,1.1595106,0.8956275,1.2158371,1.2116692,1.1068077,1.1224694,0.8703704
ID469,mase,0.79731756,0.7008024,0.62896323,0.72299236,0.8912097,0.79008126,0.44551075,0.64436716,0.7262299,0.6248972,0.5978442,0.78390497,0.99974287
ID488,mase,0.39948994,0.46643934,0.44697785,0.51275474,0.53655034,0.3593247,0.30244145,0.57091403,0.56788784,0.3856793,0.48682663,0.3489504,0.7378105
ID49,mase,0.5542928,0.5637401,0.56504184,0.6124767,0.62582207,0.4017602,0.5199125,0.6317513,0.74907726,0.5652264,0.5198275,0.53538656,0.5414064
ID490,mase,0.2594722,0.3522729,0.29162723,0.2577707,0.28293738,0.38945678,0.3477574,0.3052009,0.34194487,0.26216844,0.26523948,0.25872785,0.76566267
ID491,mase,0.434144,0.63667935,0.46362883,0.36165443,0.43135998,0.7355927,0.44022003,0.49775907,0.45389315,0.40182588,0.39567658,0.3327978,0.9444444
ID492,mase,1.0306072,1.0349643,0.9571916,0.92391276,0.8022787,1.3641526,1.0289056,1.2739639,0.86816907,1.1337141,0.8608301,0.8825857,1.1181818
ID493,mase,0.51527506,0.8158872,0.5407364,0.5869344,0.5594183,0.803001,0.7773797,0.9243706,0.6238133,0.63309294,0.5933014,0.70536286,1.0459183
ID494,mase,0.4679145,0.4964773,0.48575854,0.2839491,0.31639338,0.42155904,0.41796103,0.44493994,0.49158788,0.5994749,0.66494334,0.60446423,0.39930555
ID50,mase,0.7436867,0.76177126,0.8996918,1.0982454,0.83613044,0.7475414,0.72101206,0.8449843,0.89157313,1.0337498,0.78538597,0.78779465,0.9467161
ID51,mase,0.25717172,0.3527122,0.56100553,0.5944938,0.496194,0.5685102,0.36307427,0.53819346,0.5361617,0.47902054,0.6274548,0.39854822,1.777517
ID513,mase,0.5316954,0.5000834,0.59820265,0.5318729,0.46317315,0.53900784,0.46199676,0.54496455,0.4978868,0.41330373,0.5579545,0.6159181,1.400641
ID514,mase,0.2959418,0.30751452,0.2904705,0.35876143,0.2939086,0.37200284,0.32585153,0.2911205,0.3464925,0.3270423,0.34891033,0.3801854,1.6138569
ID515,mase,0.50730187,0.5299716,0.75872254,0.4463892,0.33347332,0.7600868,0.4383218,0.47212204,0.24469827,0.52640885,0.4966505,0.6236454,1.7340513
ID516,mase,0.5642451,0.41823742,0.40878886,0.39729452,0.44555426,0.6749488,0.37527215,0.4978923,0.41398364,0.38872543,0.39912063,0.54438984,0.990766
ID518,mase,0.5595452,0.51025945,0.6056683,0.49167255,0.6954439,0.44018534,0.4355978,0.57991034,0.5147066,0.487692,0.636492,0.46702105,1.313944
ID519,mase,0.39861026,0.41922963,0.34600154,0.45814168,0.58949697,0.4376351,0.4025646,0.4330654,0.48523894,0.4627921,0.35398796,0.46311527,0.38643533
ID52,mase,0.67948455,0.6712089,0.8035716,1.035491,0.7310913,0.62434894,0.632722,0.7628622,0.73166746,0.9880175,0.693884,0.6576699,0.8985258
ID520,mase,0.57475054,0.4449308,0.6744876,0.53145146,0.44787338,0.31147718,0.26313305,0.6048971,0.68570143,0.44008029,0.5991837,0.47560176,1.2042459
ID521,mase,0.2318056,0.22141808,0.2030105,0.1587597,0.19709368,0.24005379,0.21197645,0.24553259,0.18158144,0.22262423,0.22755279,0.22416578,0.4428681
ID522,mase,0.72302514,0.7411668,0.7182814,0.465957,0.61203957,0.57795113,0.54715514,0.57176286,0.44726342,0.377897,0.6277526,0.7235886,0.96774197
ID523,mase,0.69082576,0.55460423,0.6927798,0.77117676,0.59153765,0.55965376,0.5850486,0.71696275,0.691558,0.60275114,0.7100327,0.6939258,1.1848958
ID524,mase,0.41113076,0.43272364,0.30281472,0.33839443,0.34991738,0.42331615,0.5091737,0.2729849,0.3141954,0.40240785,0.32044935,0.5489,0.45211694
ID525,mase,0.34256148,0.42201596,0.38004354,0.39750186,0.21149658,0.36552238,0.3039889,0.3042765,0.30429125,0.31006947,0.37052497,0.33583418,2.4813664
ID526,mase,1.8544046,2.0973072,2.1317809,2.1368973,2.4332247,1.9611399,2.0204034,2.2806067,2.161615,2.4146466,2.136832,2.1129012,1.9825528
ID53,mase,1.41518,2.183322,1.8100798,1.545799,3.1428761,2.0860715,2.3061612,3.1275165,3.236858,3.669892,1.2509034,1.2879562,0.7103587
ID532,mase,0.724835,0.71292984,0.7439153,0.73336965,0.68049014,0.7195766,0.62083596,0.7489541,0.64452475,0.7006162,0.7774181,0.689632,1.0948536
ID533,mase,0.2144674,0.22287458,0.2017452,0.21871777,0.2215568,0.2201946,0.27617985,0.22405858,0.2056582,0.19626535,0.2075439,0.25397587,0.116160356
ID534,mase,0.63111216,0.67188895,0.7135503,0.73579544,0.5974827,0.6762782,0.6521135,0.6941636,0.6833688,0.69974613,0.6750455,0.7142631,1.4352003
ID535,mase,0.46490443,0.4521288,0.4434215,0.3023207,0.2750698,0.34916773,0.44509214,0.42359036,0.25475225,0.2629128,0.38998622,0.37631726,1.4540017
ID536,mase,0.6358117,0.64716434,0.71798706,0.76273113,0.6836938,0.6827374,0.65601885,0.67162865,0.674647,0.69756705,0.6899378,0.67219716,1.4556829
ID537,mase,0.48741862,0.4388622,0.49179995,0.4710787,0.4715344,0.4853085,0.4258574,0.5121784,0.54161036,0.5571228,0.4528896,0.4575435,1.634165
ID538,mase,1.0995893,1.0582844,1.1172254,1.1155311,1.0179604,1.1483183,1.242379,1.0436363,0.98422444,1.0126145,1.0215013,1.0665973,0.7290669
ID539,mase,0.44656307,0.5420574,0.50540566,0.6265619,0.6275267,0.5784322,0.48168477,0.5690914,0.647589,0.63886285,0.5073438,0.53399533,1.9564639
ID54,mase,0.5179467,0.53932613,0.7830608,0.557354,1.4154662,0.5557277,0.6805207,0.28475758,0.41693872,1.0966617,0.38136026,0.4440166,0.413523
ID540,mase,0.2839949,0.26079506,0.25760916,0.23155001,0.3108524,0.25123677,0.28899646,0.25287554,0.24242072,0.23129009,0.24829876,0.24707821,1.8353375
ID541,mase,0.9924412,0.8998977,0.83905566,0.93859506,0.85226274,1.01905,0.90914,0.9194368,0.93801147,1.129112,0.93200773,1.0068578,0.99366117
ID542,mase,1.3284726,1.3769863,0.9388825,1.2953864,1.040965,1.1979158,1.0804737,0.96178263,1.4480362,1.3606266,1.0996622,0.8673614,1.2455829
ID543,mase,0.31546247,0.42377162,0.27721813,0.35678357,0.36603156,0.63762194,0.28838524,0.34549552,0.57113045,0.51072544,0.46131936,0.5740065,4.045762
ID544,mase,0.19136722,0.20483157,0.2196967,0.26044655,0.2422017,0.22005752,0.22985908,0.25197718,0.29209194,0.40981016,0.25045818,0.24374363,0.3260274
ID55,mase,2.9641926,2.5609925,2.788846,2.174571,3.5621169,2.8014033,2.8478177,3.3175077,3.128962,3.837019,2.7953153,2.7998667,1.2975103
ID556,mase,0.031322118,0.027179452,0.029615218,0.03709297,0.029906487,0.027405897,0.03001415,0.037277438,0.03299136,0.03228645,0.034033515,0.028973306,0.048973873
ID557,mase,0.14302368,0.13771525,0.116194695,0.11917981,0.12068395,0.16320345,0.14904982,0.13897978,0.12366962,0.17761186,0.14053787,0.14523166,0.16587302
ID558,mase,0.06983333,0.071554735,0.065065235,0.06873767,0.03565302,0.12820415,0.06236036,0.07766071,0.046757687,0.0598165,0.052131847,0.05005956,0.21512228
ID559,mase,0.08067876,0.06985374,0.0695466,0.058157247,0.07523508,0.08620921,0.070244454,0.0743207,0.067654446,0.1003032,0.08094499,0.07211803,0.118631884
ID56,mase,0.6498484,0.7437144,0.6157065,0.71735716,0.78069216,0.6290063,0.81062376,0.6968255,0.8473435,0.7309327,0.72826827,0.65044147,1.3431069
ID560,mase,0.019060474,0.015438285,0.013027727,0.016201383,0.01815816,0.016851952,0.015800612,0.01596572,0.014219188,0.014572438,0.01934399,0.0171953,0.030814817
ID561,mase,0.0053806505,0.008552246,0.0063308454,0.004051375,0.011515566,0.0068441443,0.004298282,0.005116169,0.0050647454,0.0074672163,0.00618609,0.0068031102,0.015534473
ID562,mase,0.01852743,0.025677253,0.019534972,0.013823907,0.024758773,0.024085874,0.012252266,0.018749604,0.016069422,0.019882623,0.03156876,0.029462976,0.083212174
ID563,mase,0.027028462,0.024868973,0.026071973,0.026977088,0.02939209,0.029176624,0.02606687,0.032655086,0.027125465,0.031813167,0.031246794,0.030863332,0.04257992
ID564,mase,0.014461205,0.01344397,0.015533197,0.019432904,0.0151637895,0.014508513,0.017245904,0.02043256,0.020367088,0.02265435,0.017661551,0.016534979,0.033591203
ID565,mase,0.12686767,0.101678714,0.12200828,0.10626326,0.060189527,0.103643306,0.123447895,0.105514675,0.12289617,0.15024884,0.1340093,0.11563119,0.15272473
ID566,mase,0.692062,0.6894298,0.69487286,0.7005027,0.81108594,0.7368487,0.70919746,0.744147,0.5653569,0.5759704,0.72467667,0.7324528,0.8791744
ID567,mase,11.153718,13.193326,10.6693125,16.46713,14.474719,14.132406,6.7427697,16.760845,13.436927,15.097424,10.455227,9.610489,0.15009187
ID569,mase,0.18416734,0.33325797,0.34577292,0.2850453,0.21139328,0.286107,0.2095789,0.32736394,0.20364974,0.23413883,0.21546467,0.16460158,0.85608304
ID570,mase,0.7929791,0.70585966,0.9964462,0.5265744,1.0030696,0.7028508,0.7978876,1.1210802,0.50905186,0.81897795,0.8559259,0.79043955,1.1195298
ID571,mase,1.1882963,0.98742443,1.2526172,2.4765544,1.098675,0.66750073,1.3380367,0.4693777,2.542777,1.2968833,1.7643964,1.1190875,0.71935797
ID572,mase,0.7772949,0.81295717,1.0057598,0.537989,0.9245258,0.6831015,0.79803,1.0257151,0.48687834,0.77069926,0.91567516,0.8880335,1.1083025
ID573,mase,0.63421273,0.75227016,0.6354161,0.42607647,0.44197696,0.6166984,0.55100566,0.6101701,0.5863994,0.491788,0.675521,0.596779,0.63742167
ID574,mase,0.13648191,0.16968787,0.17017646,0.17506664,0.18576188,0.16585512,0.14975041,0.16832075,0.19901292,0.18803208,0.14533795,0.15548797,0.8558008
ID575,mase,1.1201158,1.0054084,1.0184207,0.61932105,0.8641871,1.060914,0.9921254,0.99862605,0.77330333,0.691878,1.0895629,1.0607584,1.4074032
ID576,mase,1.0687289,0.9436828,0.98690265,0.70583373,0.9188865,0.98034734,0.8964835,0.92111504,0.86031765,0.7420655,0.9578823,0.93638325,0.8192771
ID577,mase,1.3830701,1.2051951,1.313948,0.8537159,1.0752069,1.272979,1.1141511,1.1899568,1.0780019,0.8884807,1.2595536,1.2162023,0.8675258
ID578,mase,0.96745926,0.9141406,0.8446291,0.61165345,0.85593176,0.949836,0.8630432,0.86810815,0.7678405,0.782001,0.8946886,0.8719745,0.8188074
ID579,mase,0.62937856,0.64454126,0.4747345,0.5060661,0.5029283,0.43755028,0.53839445,0.48423266,0.43952432,0.58763623,0.5884925,0.46789595,0.53719234
ID580,mase,1.1371436,1.0059965,1.0237911,0.78050566,0.9311381,1.0419823,0.9715829,0.9671259,0.9253432,0.8296148,1.0350327,0.9660871,0.853594
ID581,mase,0.77137625,0.73003334,0.69493985,0.56942606,0.7699351,0.75239927,0.7197048,0.6628931,0.62938184,0.5980934,0.7199763,0.77848923,0.5770862
ID582,mase,1.5733763,1.4487958,1.5947386,0.92580163,1.1904378,1.4053485,1.2649854,1.3574022,1.1683414,0.9630249,1.3931181,1.3807023,1.0405928
ID583,mase,0.6466777,0.56227744,0.4293877,0.34924352,0.5900938,0.5755709,0.5193267,0.52899337,0.44040674,0.47627872,0.5575736,0.5750138,0.5132076
ID584,mase,1.4440962,1.3628228,1.4288342,0.9396764,1.1604369,1.368072,1.2371284,1.2914736,1.1409849,1.0340676,1.3155968,1.2977988,1.1093388
ID585,mase,1.2316107,1.088254,1.1650597,0.746732,1.028513,1.1347761,1.0127829,1.0884787,0.92417127,0.8143788,1.0806081,1.0890582,0.9071429
ID586,mase,0.9537862,0.9477639,0.9799083,0.6155925,0.8641081,0.8261454,0.93128157,0.79708165,0.7654369,0.56766933,0.9880352,0.95378494,0.75324667
ID587,mase,1.5727261,1.4522789,1.5255132,1.0372157,1.2894107,1.4369093,1.3737133,1.4299009,1.2853497,1.191748,1.4573638,1.3807061,1.2549396
ID588,mase,1.5701632,1.401701,1.5250567,0.9300432,1.2702093,1.4647794,1.3426697,1.4201432,1.2270329,1.1592067,1.404961,1.4009172,1.2380253
ID59,mase,1.0410388,0.9125399,0.8811844,0.86433864,1.257613,1.1703492,1.2506286,0.89305294,1.07711,1.5246347,1.0852879,1.2528965,0.7933916
ID593,mase,2.5075715,2.3773105,2.4228053,1.5294751,2.075297,2.146788,2.254595,2.081748,1.8596013,1.5322009,2.3592718,2.2390664,1.5601606
ID594,mase,1.0534189,1.0269544,1.0468144,0.9084558,0.7066042,0.96056366,0.99013174,1.0158188,0.9856165,1.2161667,1.1395077,1.049436,1.10367
ID595,mase,0.1343687,0.13497235,0.19131346,0.23222099,0.21419948,0.117967494,0.12634048,0.16627412,0.22234309,0.18834479,0.12524503,0.09167886,0.15111549
ID596,mase,0.35811695,0.26956204,0.4416512,0.41734767,0.27945617,0.2332486,0.30618888,0.40440285,0.36720216,0.45094952,0.36145684,0.3457488,0.6411883
