unique_id,metric,SeasonalMBB,Jittering,Scaling,TimeWarping,MagnitudeWarping,TSMixup,DBA,original,qgts(25),qgtse(50),SeasonalNaive
m359,mase,0.9453756100577494,1.0239434998593704,0.8377623434428336,1.3261946383832386,1.2440526164121675,1.1412502087699135,0.8141349743004789,0.9870173375029334,0.8762543147010576,0.8016119234670502,0.9625636665318353
m36,mase,0.5271374893737665,0.4888078390573506,0.43980691998329074,0.8585960173140277,0.5857551703541843,0.5825033562834119,0.5807236062509183,0.41546776815285613,0.6006891381378155,0.5437191751408196,0.9282440895601207
m360,mase,1.7038280894260278,1.9452210587213974,2.0649393013953934,1.8323474504281108,1.8712171600786414,2.1847402645798017,2.0113377005725237,2.0603396639617904,2.045777182807176,1.8704350361643238,2.1349181410559157
m361,mase,1.0190635137775932,1.0918749213544245,1.0473295255720951,2.280081995098741,1.0696618120763144,0.9785384422907105,0.8772231686863665,0.9294714400399464,0.658628813282176,0.7155873988000964,0.6980979220227175
m362,mase,1.4219048463337878,0.9957487855490433,1.0573933892188097,3.078047627721307,1.0302425347816815,1.0698918948827472,0.9714784304705625,0.6391616209265206,0.630863572771743,0.74498299889823,0.5900472371745579
m363,mase,1.9377366007445285,1.7788770516367094,1.879001086898433,2.71027718968276,1.9489637646310323,1.7229899954101153,1.8287763188336121,1.6076582044497643,1.5264372238289763,1.6588217721926726,1.0982927568441256
m364,mase,1.4349261267695643,1.546317960806763,1.4792396578152451,1.4353861819626863,1.4585742463150582,1.4596492554509057,1.3672949755987356,1.4756702640755062,1.5329825482804804,1.4877372901455257,1.339036262565166
m365,mase,0.5600495567824069,0.43459901446561117,0.5249531056110256,0.5274460106826068,0.4572034240928833,0.570151293244594,0.4751842419341866,0.38802713415159595,0.47041246991118413,0.5289193788490705,0.41229128846198043
m366,mase,0.6549747511200468,0.6953000212182769,0.7184723199316145,0.6770538139852794,0.7303557670233192,0.6128453866987491,0.7473425738639525,0.7147699860515917,0.7111696401241095,0.6891448893084233,0.8307435440783615
m37,mase,0.9908497163614824,0.8668025331229057,0.9344232419538514,0.9829949461116058,0.9544252717593289,0.9068115142145274,1.0177389010542555,1.1206973654243957,1.1577637801595304,1.1723689055553395,1.1953654603583248
m38,mase,0.8393235310300303,0.7267093931363496,0.8592269200794956,1.2173936093760866,0.869962322891768,0.985769632241042,1.0141430140108019,0.8729850371111694,0.8722593936682577,0.8523669430510613,1.0494205519215494
m39,mase,0.801583014306205,0.8974858783857121,0.7911280207704542,0.9679180265759604,0.8511469679589133,0.884038514127803,0.819529050843167,0.7468794641433224,0.9186048597401351,0.8774255885364697,1.1475812532847882
