unique_id,metric,SeasonalMBB,Jittering,Scaling,TimeWarping,MagnitudeWarping,TSMixup,DBA,original,qgts(25),qgtse(50),SeasonalNaive
ID3,smape,0.02487493,0.026351802,0.03880196,0.031105878,0.025515307,0.028179046,0.025470847,0.026620045,0.02479566,0.023593435,0.069995135
ID30,smape,0.115632474,0.11614063,0.12873098,0.13462745,0.12113627,0.12094545,0.12443844,0.11790866,0.11916901,0.11130335,0.103944
ID300,smape,0.20215172,0.19911686,0.14867719,0.15686317,0.15942843,0.18675247,0.18663964,0.18578912,0.19802941,0.17999688,0.17939919
ID301,smape,0.07284679,0.086117126,0.0675707,0.08574114,0.094264306,0.088463575,0.10419594,0.07379265,0.08383837,0.079611905,0.12384336
ID302,smape,0.012776923,0.014817474,0.014305382,0.0121196145,0.0161702,0.015674781,0.011170935,0.016414244,0.016702538,0.013552433,0.015839914
ID303,smape,0.12258019,0.09695028,0.11600706,0.051751345,0.12975812,0.09317407,0.112145506,0.13307557,0.109357044,0.11528535,0.036868572
ID304,smape,0.018641317,0.021467496,0.016005838,0.0149821155,0.020568505,0.019166216,0.017440239,0.020329127,0.020670185,0.024098122,0.027202323
ID305,smape,0.07447085,0.089941055,0.086482,0.07687914,0.095107704,0.07613853,0.08384988,0.11802363,0.0621428,0.10051752,0.035376225
ID306,smape,0.14358746,0.13211991,0.13902538,0.12584168,0.15167928,0.14599258,0.13246137,0.13946728,0.14329113,0.1479791,0.19970345
ID307,smape,0.05072221,0.040571973,0.046085678,0.04595578,0.05242492,0.04254581,0.04714593,0.047701616,0.047341697,0.05213973,0.035076674
ID308,smape,0.10547024,0.10267092,0.09426438,0.10429551,0.11420858,0.10015419,0.10376143,0.099282324,0.10668344,0.09797657,0.09916271
ID309,smape,0.055006888,0.05514735,0.041311067,0.04232537,0.045310047,0.04940074,0.06139806,0.051836662,0.04776027,0.048639406,0.05560047
ID31,smape,0.10472687,0.109658934,0.10788812,0.11150074,0.11446048,0.1156242,0.11651782,0.10325775,0.10940969,0.10338855,0.117119566
ID310,smape,0.031714126,0.033799127,0.024429262,0.039472494,0.036082216,0.028178604,0.036881223,0.030844837,0.029427154,0.027891137,0.06997478
ID311,smape,0.07748233,0.07468786,0.06122735,0.04152948,0.0771369,0.07636336,0.069988206,0.06995678,0.08060258,0.07605548,0.109776944
ID312,smape,0.0067652944,0.006916417,0.00831503,0.008486676,0.008970738,0.007292739,0.005720633,0.008654069,0.0070565483,0.006902185,0.015767476
ID313,smape,0.063009314,0.060587708,0.0693412,0.08513178,0.059785523,0.061925534,0.071063645,0.063066885,0.06315371,0.057003696,0.07209536
ID314,smape,0.017652262,0.015329663,0.027933963,0.02876651,0.028295439,0.018258123,0.016794078,0.017108764,0.025498003,0.017308729,0.06715446
ID315,smape,0.054414865,0.039526846,0.048393533,0.04269908,0.03404354,0.04128307,0.028456477,0.039953902,0.053311855,0.050779734,0.084388785
ID316,smape,0.046054896,0.042826153,0.045563888,0.05687957,0.053994253,0.0430314,0.053133428,0.041698728,0.045529373,0.05287937,0.05945919
ID317,smape,0.023475688,0.02431921,0.019959098,0.014435125,0.02178955,0.023270015,0.023269689,0.023958031,0.023859005,0.023649894,0.02486099
ID318,smape,0.03657249,0.038408402,0.039260767,0.038676515,0.03866446,0.03852438,0.035203006,0.041458372,0.037962727,0.03680066,0.041835953
ID319,smape,0.004370903,0.0046558017,0.005882754,0.0047855163,0.0054945988,0.005377313,0.005785329,0.0045166034,0.004249025,0.004834795,0.0048661064
ID32,smape,0.05710668,0.05063302,0.047876902,0.048371088,0.0505744,0.051684164,0.049586788,0.061471276,0.051764414,0.045387555,0.062028907
ID320,smape,0.06697962,0.070478916,0.07061699,0.05957829,0.06451272,0.07030391,0.06560213,0.078375116,0.0704398,0.075396076,0.08405418
ID321,smape,0.02211297,0.020404978,0.019725788,0.023499506,0.019432837,0.020389305,0.022119176,0.017759008,0.020068284,0.0196555,0.028395876
ID322,smape,0.07272925,0.07179625,0.073553495,0.055157106,0.05748833,0.072527304,0.06618355,0.07485668,0.064911865,0.07395498,0.10295339
ID323,smape,0.07297326,0.07470848,0.07290917,0.0706295,0.081177376,0.06835634,0.07786895,0.07402626,0.07002348,0.06966948,0.067310914
ID324,smape,0.043398894,0.045231286,0.04805857,0.038407207,0.031031918,0.038657635,0.03810537,0.05273805,0.0456196,0.045988165,0.08100963
