unique_id,metric,SeasonalMBB,Jittering,Scaling,TimeWarping,MagnitudeWarping,TSMixup,DBA,original,qgts(10),qgtse(10),qgts(5),qgtse(5),qgts(25),qgtse(25),qgts(50),qgtse(50),qgts(100),qgtse(100),qgts(200),qgtse(200),SeasonalNaive
M1170,smape,0.003486792463732855,0.004503752073062798,0.002280820671634032,0.0018163403858254903,0.0064650821136159045,0.002709140210012723,0.002061540868292872,0.0026673219764955067,0.0021839558884513837,0.0024484553732206328,0.0016298392648946272,0.002187614181240915,0.0021858781501270636,0.0028044829311194325,0.0017514143417011665,0.0019751523703143282,0.0018453421348637988,0.0016878432227932637,0.0018055748690927892,0.0031637723939009544,0.04245539962237004
M1171,smape,0.033767380712348805,0.035365344637935746,0.03341648849219093,0.04963910352013911,0.018738667546450052,0.027355117945083145,0.026833384290680662,0.02202239386187466,0.033993953181394,0.026273974932425642,0.03966785374036034,0.02651687017077942,0.023550217172411018,0.028205787539191656,0.02439594543782123,0.02382361120823114,0.030103150822434806,0.0276833775028875,0.0285929513425969,0.02344686920578441,0.04151044604199586
M1172,smape,0.08109084653801019,0.0819990560362431,0.06881687625258753,0.05251321137612062,0.11228306709774892,0.07501591969343423,0.0518134835324599,0.05316563705008379,0.061885500538904424,0.04715329059809322,0.04615501719764086,0.06717588189078028,0.08607993835811133,0.05470824766391605,0.04313764814848175,0.06949620179651349,0.0480700235071988,0.08544747962947193,0.04249907889995874,0.05740406441801338,0.06505535007150569
M1173,smape,0.059032062819954954,0.06219497061998497,0.06825872914943183,0.05977070924871273,0.06827388805414626,0.07505189724505139,0.06468564407971983,0.06628214305196678,0.060088878392952856,0.05867549433591604,0.06129329682730545,0.06327332927004216,0.0649818279924032,0.05969460305836466,0.05782978386251263,0.06053251350019881,0.05622720119951566,0.07082971633526307,0.07212233923796521,0.06183041171430754,0.06731868194009877
M1174,smape,0.04823279194987239,0.049903375998719184,0.06209311773736007,0.04316353863942025,0.03531951899513592,0.06251489047272828,0.058346748152893896,0.06726483786278897,0.03854672979687056,0.048662141721854436,0.04728578534485784,0.04290404566714315,0.04528452999602606,0.03988197689107073,0.04099338400203546,0.05697961255772671,0.04587906436976096,0.05061386924163693,0.07787772125934557,0.045348608215064236,0.04587315143430306
M1175,smape,0.03495856423119182,0.04322124579880552,0.017549160745962255,0.023653945117781416,0.021144512407267262,0.037181793338912285,0.030432964206665494,0.03460198298649488,0.0210749370068706,0.030422642503722116,0.02434763634679979,0.02590982531449346,0.022793406727827006,0.026798534978159896,0.03262133012939771,0.031121794668130896,0.02257840668636536,0.04310019385797761,0.04743071242466603,0.02231812909780195,0.07764286481182038
M1176,smape,0.04465810720155628,0.04010553141349541,0.08192299612242747,0.0609039484469246,0.08564031813929733,0.12029887523490534,0.053193430403624044,0.06557347283755373,0.048382380903413326,0.06080742689755673,0.09638431280313427,0.10192445864306311,0.06544603585194483,0.0462749251305396,0.06440445032021563,0.10661650132268645,0.08038621238039582,0.08678260653755544,0.10762277812622144,0.054784140153094664,0.01405984150235237
M1177,smape,0.03130083388455461,0.026894803784096834,0.029827083625915116,0.034416187110307646,0.029687259367428043,0.03321544072433207,0.024467175549343214,0.02443358333119254,0.030145974195042027,0.028732048448443986,0.03146408436174678,0.03152150171913727,0.028982032814945796,0.03187197991554024,0.03188593647343752,0.028817811852327724,0.03266911214488878,0.029174311186627482,0.02968333873480476,0.0296972683913401,0.02822949277126839
M1178,smape,0.13732093788332225,0.13305647276064497,0.138889102380958,0.14649961053184218,0.14738161056557944,0.14578032378703373,0.13804605685055135,0.13489730060155763,0.14433728988561442,0.14382414159982865,0.14598338617200338,0.1399992691735357,0.13710783572304205,0.1475053976156696,0.13967902328676535,0.14093754008328463,0.1328308136061414,0.14796651714328327,0.14863718681688642,0.1394314003024208,0.18339273775127374
M1179,smape,0.05814659061152155,0.05693006000475822,0.05213199600203894,0.05555577660798681,0.060841751965244766,0.04980807007783388,0.059643233545254554,0.06331423652643568,0.05651598183945248,0.05835875731021911,0.055924259981530104,0.05913514371443045,0.059789085570757634,0.056115625710332774,0.055981533304422126,0.05870256509402411,0.05693179701470779,0.05977102647527666,0.05650999099400748,0.055732454732472354,0.04449387597215796
M1180,smape,0.01073319510016673,0.014179827811698053,0.013543012475100551,0.015099233590872946,0.005718673738375007,0.018269548111967945,0.010398090754436014,0.011328875274963313,0.007636017067405982,0.012671590620563779,0.010410926894313952,0.012619843860293705,0.011105559588712717,0.010302351838029071,0.010181966757202671,0.00911384790201867,0.009343075918124602,0.008684556405532706,0.005427639515298513,0.010797788694183916,0.053057126481770356
M1181,smape,0.004030567990204327,0.0027095532853572205,0.004556388442832223,0.002516989477015651,0.004266644183298919,0.004391626651844454,0.002421097383470107,0.0017544573081605139,0.0036713555799373753,0.004729322854893037,0.003878745392674227,0.004083839985552617,0.003601470099986108,0.0039490983057849935,0.0044043674905532414,0.003972151030770198,0.004834869308277128,0.0032022860446860734,0.0013759715414443173,0.003762606761767103,0.006432623383595531
M1182,smape,0.019600875012979867,0.028625126976200673,0.029359955157096326,0.02818141637009339,0.01334500017172391,0.031981299947057076,0.021747015265543124,0.01972714864491181,0.01930883379448949,0.02715320669201717,0.024528217754379213,0.028475376080550664,0.024372352829486868,0.027693222176949712,0.024828933846055726,0.021814842747186345,0.02431833723130561,0.02148868159515652,0.013458738821012109,0.023948724737789032,0.06443164243322881
M1184,smape,0.0076598029924849105,0.0019716845624767865,0.0018623511499102918,0.0023738824636905615,0.020703939547911415,0.003008143357791497,0.00422292074624953,0.002286804458011661,0.0020246135520125305,0.0022968415426162874,0.002769646337158628,0.0020317987556594053,0.005310780804241219,0.002034707030102611,0.00335403313650328,0.004367718963527026,0.004301437881166666,0.0032667240954935887,0.004490596927059759,0.004202949087983664,0.023539003981853195
M1185,smape,0.027015022095252878,0.020371786990321137,0.029062237884290822,0.007778199424700874,0.021727923273191296,0.025079366411049717,0.03326050473483867,0.017450009131076222,0.026054231609313454,0.025994921475194447,0.022762721785696282,0.02897976372945041,0.028783095993889746,0.03212829797672214,0.029564409709926246,0.020881196360807902,0.0288849866144472,0.02681491077431443,0.02244350745472511,0.025369243314626585,0.06568753760013543
M1186,smape,0.01158458550902807,0.014695992333683511,0.013765352111924199,0.016448470346797042,0.009021132004037643,0.010898948954098818,0.0182808201852234,0.012854268448384935,0.013428376715686622,0.012970066400147605,0.0088014836190925,0.011493648848485161,0.0145071333943729,0.019157046486734233,0.016038201194867988,0.011947228918116467,0.011547047915689146,0.010139208597664753,0.014542475647672989,0.008309675469714383,0.048302003850584474
M1187,smape,0.009130130457632285,0.01048563332697869,0.006206394974871523,0.004253236587871513,0.01375074790316782,0.006682176423805276,0.003564841613893036,0.0038026930159436177,0.008052358601711806,0.008070194309293741,0.006661199106339777,0.007490577707434606,0.0076430215153452325,0.007946224684928263,0.008902284264976633,0.006848085942491772,0.00737004095585386,0.0056020710447275655,0.005224382989719802,0.008005285401629973,0.05303264834864105
M1188,smape,0.005391036915002661,0.0022609100107192953,0.003766589279864388,0.004378592168077038,0.004293628328781011,0.0040665527279053855,0.0037675414645697305,0.0006229195086480228,0.005605006861305808,0.004642569770432196,0.004356684509093501,0.004803283412097527,0.004640403341035407,0.005826131576622921,0.004728568586983647,0.006498214791468115,0.004874269242950435,0.004651408701488687,0.0028455028599891595,0.0049278998201917465,0.006423825146678085
M1189,smape,0.002541190457636432,0.0033820746130672334,0.0026166050440288736,0.001649971311405509,0.004001821315600685,0.004448937224136154,0.0027611355622606595,0.003680318826933734,0.003073399593054416,0.00403259914410065,0.0030122636629732885,0.0032079443725664893,0.002765291451002036,0.0030461638234016496,0.003679998387646354,0.002687245643025479,0.003179705782245998,0.003186826147007629,0.002839851440998967,0.0026827547390686607,0.0028231159014002216
M1190,smape,0.002872669556818615,0.004428495075906911,0.0040268868209072314,0.003962823159312072,0.0034619649050991476,0.003749415309443197,0.003478074503665327,0.0036546990310701317,0.0036642997240302205,0.003348362870231036,0.004009845647062349,0.0038525453202599824,0.0035082290383539453,0.004277348654537446,0.004560240418372135,0.004700235886759781,0.0035904863839542576,0.0037879800852225003,0.00408275388089936,0.0037590854129834705,0.0047940826554377335
M1191,smape,0.006786751008910518,0.011611509270244772,0.006273769404318677,0.003455393610754613,0.008449016925967506,0.007573717840208715,0.0056542411458864955,0.0066338930884766055,0.0061103196319768046,0.005942659443049082,0.0058453599215972955,0.0063468024412112675,0.006380706480725011,0.005930244174382868,0.00539453031208307,0.005122734227351335,0.005043413502836001,0.0048434663955575176,0.00720994579730233,0.006766896083463849,0.049926168526716504
M1192,smape,0.024078537811813374,0.021263525270445966,0.020010358904104793,0.020023582393982536,0.022770031297125442,0.01949013256586733,0.017877028694291162,0.013088679977837277,0.023180542764391947,0.022658341536586853,0.021581588838006274,0.02161561851143388,0.021942118983922416,0.023422465892437214,0.0225314841946712,0.0237651754560492,0.023507878572977634,0.020567907237006064,0.01757489719554304,0.022266842546358207,0.0648884295577573
