unique_id,metric,SeasonalMBB,Jittering,Scaling,TimeWarping,MagnitudeWarping,TSMixup,DBA,original,derived,derived_ensemble,QGTS,QGTSE,SeasonalNaive
ID163,smape,0.07294951,0.024236305,0.03745262,0.02296442,0.08582667,0.023941932,0.05939045,0.02671695,0.029327156,0.043889463,0.06656439,0.039768126,0.023148423
ID164,smape,0.0060993102,0.039204393,0.028508833,0.023185045,0.055389185,0.013030653,0.038293123,0.055951398,0.009179554,0.025554022,0.05437993,0.028521126,0.011799727
ID165,smape,0.062109243,0.023347052,0.046273876,0.023159638,0.10026538,0.031423647,0.051671028,0.066510744,0.05902976,0.07015871,0.07359668,0.048928395,0.026919669
ID166,smape,0.0410485,0.021047428,0.022721574,0.027003104,0.042672675,0.02294752,0.023337753,0.023823095,0.028992722,0.027916519,0.03595977,0.025515327,0.034447838
ID167,smape,0.016494969,0.014283677,0.022442201,0.034010556,0.03284779,0.018596327,0.013650478,0.033590868,0.014861156,0.035515826,0.013769273,0.022656122,0.019988993
ID168,smape,0.03083939,0.02913838,0.024528056,0.027638683,0.04276706,0.028274223,0.027602121,0.030534662,0.031931195,0.034384888,0.05600774,0.027453708,0.042440906
ID169,smape,0.031435914,0.024979575,0.04234214,0.013989527,0.07845813,0.032515243,0.0786828,0.06257906,0.04641607,0.04389411,0.018543767,0.024424985,0.051926587
ID17,smape,0.05818543,0.05947068,0.045735236,0.047483385,0.09491105,0.05273971,0.047225934,0.052965526,0.060179573,0.068872765,0.09541243,0.091434985,0.06275744
ID170,smape,0.060152847,0.026141813,0.04308334,0.024731325,0.09593949,0.028606988,0.0318335,0.060800444,0.026518954,0.04829295,0.088199474,0.025302343,0.03991297
ID171,smape,0.021692492,0.012736353,0.009968529,0.01757847,0.04681248,0.0141014755,0.01270198,0.022586502,0.03280956,0.028631836,0.030796008,0.017683486,0.019369375
ID172,smape,0.039305616,0.009903151,0.007006779,0.008352238,0.02858938,0.014565013,0.011294036,0.012173968,0.018509569,0.021539668,0.051927056,0.006919019,0.02406449
ID173,smape,0.037083525,0.027142564,0.061850864,0.04327264,0.10749817,0.047446895,0.06616137,0.063200794,0.057374075,0.078423515,0.053837866,0.04645737,0.029085526
ID174,smape,0.0118482895,0.011589236,0.010687634,0.02270735,0.011205901,0.013421499,0.010669987,0.011441961,0.013762251,0.021735469,0.037791558,0.017706133,0.04300106
ID175,smape,0.039443832,0.050685856,0.03788836,0.016429925,0.029848134,0.06549175,0.04243906,0.055744853,0.027096337,0.024214648,0.03348078,0.036963638,0.02704618
ID176,smape,0.027074218,0.049035657,0.058335986,0.020609656,0.07153473,0.022258766,0.04121433,0.049177546,0.057757467,0.05336626,0.050237313,0.018095186,0.026959835
ID177,smape,0.012414466,0.042589635,0.019075101,0.03309415,0.074630894,0.028931746,0.01938315,0.016733283,0.020204248,0.035754863,0.03654056,0.014088196,0.030494532
ID178,smape,0.041500393,0.029101558,0.025383452,0.06514828,0.095422335,0.015266586,0.02807982,0.020435726,0.025281912,0.058060948,0.10121421,0.04555048,0.114472486
ID179,smape,0.093903124,0.031161072,0.02168545,0.05421457,0.081517,0.02524984,0.028551782,0.016232263,0.06557048,0.08875423,0.10142776,0.022607088,0.03930839
ID18,smape,0.09905357,0.09160749,0.08033586,0.06500941,0.04447044,0.0530823,0.08187304,0.11706848,0.06273534,0.08892065,0.04470727,0.057056546,0.025625115
ID180,smape,0.03821585,0.057765562,0.02941267,0.030987017,0.04687955,0.026952198,0.03153761,0.038101282,0.040567257,0.06443181,0.059370983,0.0357036,0.023940114
ID181,smape,0.011000946,0.016616564,0.020844517,0.013319825,0.019183846,0.0126840435,0.028183756,0.018644875,0.0480485,0.039040852,0.02048835,0.029217355,0.020063842
ID182,smape,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
ID183,smape,0.031100413,0.028418303,0.02603284,0.030103832,0.028024234,0.018677602,0.03337964,0.018358348,0.027579041,0.026231559,0.07031414,0.048003957,0.029995622
ID184,smape,0.02591185,0.04243958,0.016829267,0.022116328,0.072674654,0.038344555,0.015506742,0.015438513,0.027011052,0.039777745,0.027074462,0.019035244,0.030665109
ID185,smape,0.0187328,0.01289665,0.007912997,0.011267289,0.015071583,0.020507535,0.016629472,0.02122344,0.025725497,0.009451886,0.033191252,0.024170341,0.04462524
ID186,smape,0.016088378,0.022817006,0.01481424,0.01860927,0.020643866,0.0370304,0.021241484,0.0115269385,0.015297685,0.016486518,0.031896297,0.031136936,0.037936106
ID187,smape,0.016650965,0.01457531,0.009193187,0.009067347,0.011840335,0.027726218,0.018339934,0.010955777,0.008501264,0.009632632,0.01691773,0.029957078,0.014015395
ID188,smape,0.15599294,0.07591327,0.08671709,0.06090558,0.14527653,0.056213245,0.08487809,0.08864362,0.10021857,0.1334819,0.14717673,0.13744019,0.022911333
ID189,smape,0.03207925,0.015501249,0.044992585,0.0359884,0.055020094,0.019603392,0.029722339,0.033729736,0.051102534,0.03566176,0.04189368,0.03571325,0.029214786
ID19,smape,0.06941235,0.068131916,0.050500277,0.049932044,0.13818866,0.05167541,0.083741374,0.05224821,0.06588641,0.0505725,0.06712883,0.076456726,0.026009476
ID190,smape,0.020908073,0.024888963,0.018162318,0.012813568,0.01305575,0.025612464,0.021800203,0.016662145,0.019855767,0.024644343,0.04978868,0.043374863,0.012911767
ID191,smape,0.030265437,0.011291235,0.016207287,0.014427849,0.032931257,0.011971568,0.02105497,0.016380142,0.036438443,0.03391965,0.039433517,0.013795909,0.020343395
ID192,smape,0.024361072,0.009422717,0.010702214,0.012234234,0.03871912,0.011342276,0.020229707,0.022281319,0.020131428,0.028255275,0.020443738,0.011956689,0.031253908
ID193,smape,0.06452751,0.05305795,0.031081984,0.076945044,0.08322512,0.017600255,0.07839434,0.07568995,0.048728347,0.078076005,0.05470307,0.05650419,0.021236524
ID194,smape,0.046469156,0.01446258,0.030107327,0.014562308,0.055453498,0.011892826,0.050737213,0.03332339,0.03633443,0.031454578,0.05675347,0.026507242,0.034801517
ID195,smape,0.023417948,0.018408855,0.00885074,0.008411887,0.02058381,0.018152064,0.007941528,0.014327633,0.00704155,0.01462542,0.037668504,0.009256781,0.024945667
ID196,smape,0.012930649,0.034686048,0.041150324,0.014402498,0.050695255,0.018212905,0.012097248,0.01248568,0.023517415,0.055305462,0.0119762095,0.011793952,0.02054061
ID197,smape,0.016505169,0.017029254,0.020304501,0.025480608,0.035495088,0.01665087,0.03723292,0.01774851,0.03512967,0.056627225,0.020229835,0.028960645,0.04617837
ID198,smape,0.0747984,0.04699548,0.06661369,0.030847555,0.12896845,0.054233667,0.022934815,0.0616505,0.05670407,0.03675473,0.07069664,0.041115794,0.029140146
ID199,smape,0.0965255,0.016711636,0.019587977,0.056137398,0.080756105,0.023976056,0.048171487,0.03845934,0.07008528,0.060132194,0.08942296,0.077122785,0.03137825
ID2,smape,0.0010339621,0.00041097973,0.00036029963,0.00021771084,0.0003446253,0.00019858366,0.0005240948,0.0005340995,0.00047025984,0.00025601083,0.0010385016,0.00020903278,0.014771792
ID20,smape,0.060662236,0.022040648,0.025812017,0.029077306,0.029552251,0.036043506,0.047099203,0.045441072,0.020587211,0.043082222,0.013470243,0.041564796,0.059900388
ID200,smape,0.046223193,0.03468672,0.07730343,0.07397453,0.044534486,0.019359663,0.07590395,0.01840042,0.046005517,0.05684206,0.030797884,0.08550698,0.033368107
ID201,smape,0.04059408,0.07996305,0.041360024,0.0593679,0.12165349,0.05095871,0.111803174,0.04554454,0.048098017,0.09090495,0.04489055,0.084168494,0.035078686
ID202,smape,0.044803362,0.016456611,0.02080612,0.040102776,0.06364506,0.026880315,0.025916511,0.027031383,0.0516208,0.052618146,0.038933337,0.03252334,0.023421548
ID203,smape,0.01362325,0.019010682,0.021125972,0.024684949,0.051241536,0.014579367,0.011216492,0.0056080376,0.011752908,0.0076542534,0.013335309,0.0132816,0.013878892
ID204,smape,0.05341508,0.014926482,0.018267998,0.014561191,0.04466713,0.013762725,0.023580616,0.049086418,0.031608623,0.04605198,0.059416186,0.013611645,0.022131456
ID205,smape,0.04430433,0.01845692,0.021859346,0.04219831,0.094443314,0.022381209,0.019501783,0.03673678,0.02295612,0.079928465,0.06777357,0.033693142,0.049920496
ID206,smape,0.017510895,0.015739443,0.014364574,0.023741385,0.023601422,0.015160299,0.015882352,0.01170152,0.025112057,0.020604772,0.015621759,0.01503213,0.019801628
ID207,smape,0.016101627,0.022084668,0.03087853,0.051301595,0.060758073,0.04678945,0.02890645,0.0553664,0.037442915,0.036879588,0.025454162,0.03217673,0.047911596
ID208,smape,0.017936636,0.006756053,0.008407385,0.0154505605,0.0152872875,0.009120828,0.010887515,0.013270084,0.014278716,0.010724295,0.017771514,0.01142881,0.039804853
ID209,smape,0.04028328,0.01810058,0.02828492,0.014487418,0.07405806,0.021131342,0.018102916,0.016947923,0.012317468,0.010817669,0.015363783,0.024407541,0.042924434
ID21,smape,0.038570967,0.025662975,0.041064348,0.055203874,0.044367936,0.045039635,0.021889389,0.05264014,0.03721388,0.036066096,0.063021496,0.021181768,0.055730302
ID210,smape,0.059330195,0.05111978,0.05577671,0.053947728,0.08812497,0.056651484,0.06641101,0.055574566,0.058969617,0.054122362,0.053456247,0.056290817,0.07606194
ID211,smape,0.055923168,0.014883984,0.050299525,0.017926501,0.079508714,0.02602339,0.022019854,0.046624124,0.058281347,0.06805256,0.045020934,0.034809127,0.028624987
ID212,smape,0.03483979,0.022196015,0.026684565,0.01152445,0.045207363,0.012225173,0.037671454,0.044485163,0.039641168,0.033706468,0.05427556,0.0143619375,0.015992193
ID213,smape,0.017594514,0.013179738,0.016593961,0.011931352,0.01464679,0.014495484,0.02455327,0.013145768,0.031987887,0.026216472,0.014369558,0.021017956,0.02506412
ID214,smape,0.03269583,0.0155588575,0.018335383,0.042042967,0.07185993,0.049629103,0.0470511,0.031107647,0.047129497,0.050522108,0.0406515,0.034000542,0.030185305
ID215,smape,0.009717318,0.022633089,0.010550239,0.018401364,0.010656028,0.016634196,0.010249368,0.009613483,0.0076772217,0.012378581,0.009086063,0.01662223,0.011941039
ID216,smape,0.011295288,0.028814634,0.014304623,0.043523993,0.032292698,0.044962276,0.010335042,0.025637612,0.024881462,0.010783068,0.015830893,0.051461514,0.016312066
ID217,smape,0.043727826,0.05026536,0.0473865,0.04066988,0.029166175,0.049543235,0.040165797,0.03752239,0.040584315,0.027287373,0.040941227,0.046341732,0.03567187
ID218,smape,0.012542627,0.023614407,0.038306404,0.014858211,0.06195728,0.027694529,0.009932929,0.013045012,0.021180466,0.03570193,0.018226372,0.01643628,0.029234638
ID219,smape,0.012239742,0.015203752,0.018772667,0.019864343,0.025760738,0.015465827,0.017750343,0.016742475,0.017537728,0.02961353,0.017112622,0.018430227,0.030737361
ID22,smape,0.05110945,0.04902831,0.05810387,0.057072163,0.009976261,0.05011189,0.0585928,0.050928548,0.03541423,0.04129706,0.047542617,0.051088315,0.026199343
ID220,smape,0.031107485,0.034685552,0.04176071,0.029436886,0.05331536,0.047216862,0.054158106,0.06352558,0.024849966,0.07487527,0.03797589,0.061687786,0.02792354
ID221,smape,0.039159004,0.015052461,0.019854108,0.014770809,0.029369414,0.017036501,0.030456802,0.021493005,0.015342746,0.042338457,0.01762919,0.018252596,0.050208095
ID222,smape,0.0082489075,0.008209134,0.011633929,0.0106199095,0.051154885,0.009159755,0.02353399,0.026506767,0.01838976,0.013502321,0.015120343,0.01265027,0.024547292
ID223,smape,0.027343472,0.036186848,0.022436798,0.032755274,0.018092731,0.031676985,0.028652346,0.024407228,0.0138449855,0.013889328,0.029126033,0.02656749,0.03850628
ID224,smape,0.043911833,0.020501794,0.023342723,0.01735836,0.07799928,0.017649978,0.033168457,0.037805032,0.018386748,0.042989567,0.024657426,0.039216075,0.037654284
ID225,smape,0.07842361,0.031318486,0.042658165,0.017149912,0.04714294,0.015822785,0.09203417,0.069401585,0.033146605,0.03537396,0.052289024,0.049223527,0.03805406
ID226,smape,0.034354005,0.018313235,0.017903188,0.018232644,0.02739033,0.02031674,0.017007839,0.027053645,0.016362533,0.015006869,0.032801896,0.025644183,0.01650327
ID227,smape,0.014572061,0.020917824,0.028383067,0.04445458,0.026023092,0.014410687,0.037534874,0.01285217,0.030887863,0.01423614,0.019911045,0.020294493,0.030208847
ID228,smape,0.026036358,0.021950366,0.02779769,0.02891996,0.05824749,0.014214301,0.03392033,0.039369654,0.017545765,0.013541424,0.062127296,0.013774904,0.021352872
ID229,smape,0.0412133,0.024760509,0.02574686,0.024594814,0.057235613,0.024807228,0.023746835,0.044615354,0.027384402,0.047161024,0.04534443,0.02724872,0.034110606
ID23,smape,0.17975819,0.1629089,0.08729124,0.12632163,0.11000401,0.099122375,0.08420239,0.14842905,0.101261854,0.09266469,0.14927007,0.2444724,0.032335814
ID230,smape,0.045498077,0.019819958,0.018305184,0.018910574,0.07256601,0.02451426,0.016212698,0.017004186,0.032905165,0.048798207,0.04446423,0.018026842,0.029591369
ID231,smape,0.03857613,0.020130208,0.032625716,0.026827028,0.010497558,0.03815621,0.011763673,0.01769522,0.040767763,0.028720604,0.040824793,0.03995158,0.020555332
ID232,smape,0.03667549,0.030200193,0.03269725,0.013983368,0.06709187,0.021656206,0.028988145,0.045835745,0.04138873,0.042467784,0.07223644,0.02934756,0.020186108
ID233,smape,0.01759336,0.035831474,0.030779466,0.02557726,0.07075002,0.014141916,0.015737953,0.012371204,0.014856025,0.02354987,0.015767256,0.026755363,0.021230295
ID234,smape,0.033587463,0.019690488,0.016188903,0.016787441,0.051168818,0.01617142,0.020097809,0.02893647,0.014770682,0.044254646,0.06529231,0.034106664,0.02299718
ID235,smape,0.0113496855,0.00587955,0.010267586,0.008817893,0.048227772,0.005674992,0.006933003,0.009846229,0.0076233074,0.010168617,0.008812005,0.009065498,0.022318324
ID236,smape,0.026829237,0.012818698,0.008687425,0.01054695,0.020893952,0.023517964,0.02090326,0.010343662,0.008119892,0.011270304,0.023274029,0.008683733,0.01798459
ID237,smape,0.06327789,0.020976702,0.02174929,0.02167431,0.08719582,0.027917663,0.029015837,0.026099978,0.020604655,0.043666903,0.07170106,0.030772595,0.022792265
ID238,smape,0.020947685,0.02562631,0.03990614,0.028139904,0.08804139,0.02683629,0.03494031,0.028866358,0.054806042,0.04324511,0.03427271,0.023910312,0.036567885
ID239,smape,0.02012513,0.013003436,0.010258905,0.022479534,0.025186688,0.013115359,0.010153367,0.014139265,0.010691743,0.012391956,0.017644575,0.016196294,0.025996894
ID24,smape,0.021818096,0.011699338,0.013136271,0.008821283,0.03251457,0.02420605,0.0075784116,0.022020036,0.013790659,0.009510297,0.010243929,0.014059859,0.018955158
ID240,smape,0.017947575,0.021695213,0.017617343,0.036849324,0.013423973,0.023725763,0.011063196,0.014849312,0.008149997,0.01284306,0.014168794,0.038598094,0.025407104
ID241,smape,0.024787331,0.016254595,0.03531505,0.029580131,0.06610292,0.01617016,0.024668513,0.013092067,0.015699739,0.042208176,0.065253,0.034989495,0.024702245
ID242,smape,0.029535746,0.037359685,0.012531009,0.017453136,0.04275239,0.026154434,0.02167583,0.0140772415,0.01159452,0.015349594,0.015645005,0.028141273,0.014517306
ID243,smape,0.035757605,0.009865231,0.0084590865,0.020883359,0.056179926,0.027496427,0.009417611,0.009164143,0.011972231,0.009134223,0.022843765,0.014674176,0.02842999
ID244,smape,0.026596954,0.029163873,0.026046528,0.03317285,0.015077557,0.022097545,0.021166177,0.01844824,0.020904042,0.029189348,0.011092191,0.036819115,0.018468255
ID245,smape,0.029268602,0.034938786,0.017337834,0.03592592,0.029221997,0.0444375,0.026074803,0.015236665,0.013403463,0.0379497,0.015549369,0.023015402,0.36804768
ID246,smape,0.023546927,0.03515651,0.013754178,0.043601006,0.016537752,0.043144796,0.029601214,0.030867063,0.011079428,0.020810168,0.022726506,0.029601641,0.08298139
ID247,smape,0.0686828,0.029315332,0.03661102,0.015148879,0.15692447,0.0447128,0.060949203,0.054554,0.035037134,0.058935326,0.07364634,0.060981125,0.026940042
ID248,smape,0.025879437,0.018425278,0.018073482,0.018699808,0.04654841,0.024450578,0.029729674,0.016945345,0.035818685,0.02685608,0.023307567,0.030766085,0.048585217
ID249,smape,0.039673638,0.013404549,0.023821333,0.010435325,0.08357296,0.011002381,0.03040229,0.031317953,0.042593196,0.04757573,0.037343655,0.013592073,0.031016117
ID25,smape,0.08088708,0.08591005,0.07935103,0.11418154,0.11482667,0.08701837,0.08093116,0.08179172,0.10338423,0.09353968,0.1358854,0.08737776,0.03290658
ID250,smape,0.047298152,0.024154216,0.011684548,0.014721946,0.07705564,0.011149857,0.023470862,0.016768776,0.034031443,0.05627823,0.033615317,0.01186834,0.032798287
ID251,smape,0.022718875,0.012141887,0.019379683,0.026223943,0.05695795,0.036354553,0.020699613,0.022014251,0.024588572,0.03855017,0.022124944,0.012952221,0.028543571
ID252,smape,0.010453459,0.0078016333,0.03141814,0.014358583,0.018703362,0.010977164,0.015005979,0.012032432,0.037513956,0.037373852,0.02644682,0.010566807,0.03332854
ID253,smape,0.0583109,0.028976267,0.026525125,0.039721716,0.11770832,0.026145488,0.06092548,0.06955198,0.064331025,0.07289796,0.04645002,0.075301595,0.029554
ID254,smape,0.010811985,0.0119006485,0.026174696,0.008493482,0.05345056,0.011830238,0.03456185,0.02116064,0.028486384,0.02343894,0.030480474,0.008950579,0.03170894
ID255,smape,0.06288058,0.020060781,0.016017703,0.027823443,0.080700494,0.0199515,0.031549774,0.037989605,0.037379146,0.08483981,0.025577322,0.020909624,0.04769322
ID256,smape,0.021541283,0.03010202,0.03499194,0.03253199,0.042577356,0.031774264,0.04804297,0.06848268,0.051970515,0.046835408,0.036393907,0.02877458,0.019359834
ID257,smape,0.04176661,0.031101355,0.031971954,0.016392332,0.08346378,0.04669859,0.058074374,0.036794268,0.040713467,0.05270173,0.075627364,0.022824852,0.025338233
ID258,smape,0.038275827,0.03941031,0.016388645,0.04512717,0.1010719,0.059616987,0.0401913,0.035773735,0.06523639,0.04492095,0.032518994,0.04102103,0.028684074
ID259,smape,0.047537353,0.029121341,0.035980597,0.06289923,0.09171009,0.029125037,0.039874215,0.034659833,0.045439284,0.024919959,0.022569815,0.01621728,0.029157879
ID26,smape,0.014529791,0.01529047,0.014442745,0.010446888,0.054364216,0.012279969,0.010058775,0.009926372,0.007974284,0.011318007,0.013294908,0.014537472,0.029544642
ID260,smape,0.020805832,0.013190608,0.028788554,0.019459344,0.024509294,0.047161203,0.03143938,0.040099528,0.037426908,0.028539231,0.034079354,0.031270605,0.06930798
ID261,smape,0.07653532,0.011455677,0.014564075,0.015090555,0.08533278,0.023753697,0.017107174,0.062166024,0.037542272,0.040273305,0.06867149,0.047202613,0.030991612
ID262,smape,0.016344944,0.028557405,0.027881874,0.017130967,0.07641731,0.015556195,0.026169538,0.017912071,0.01837719,0.035154965,0.022955326,0.018497081,0.022141801
ID263,smape,0.017577337,0.039374262,0.01657248,0.016888348,0.057790432,0.034846466,0.016042175,0.022994848,0.02502744,0.019728988,0.027779944,0.018917004,0.024044694
ID264,smape,0.03340927,0.02624262,0.026155166,0.06285336,0.07664568,0.05250794,0.067709655,0.06901541,0.044566453,0.06374247,0.058998916,0.07269806,0.039605077
ID265,smape,0.012255582,0.037790608,0.03170297,0.04006651,0.010380097,0.02324506,0.010029234,0.011066333,0.011963849,0.008147358,0.007405482,0.009416469,0.03159434
ID266,smape,0.03114225,0.017056562,0.024710966,0.020318978,0.026927562,0.021475904,0.023635095,0.024784124,0.028225401,0.031725165,0.028679147,0.017555686,0.035341308
ID267,smape,0.023488494,0.009763726,0.02904784,0.008371454,0.05036418,0.0138246985,0.015576735,0.020379419,0.016536765,0.036586568,0.036073234,0.013744329,0.011458016
ID268,smape,0.029236443,0.048923355,0.02158427,0.035311747,0.025270397,0.03262441,0.023510842,0.022480898,0.050230194,0.04693139,0.031133233,0.026432365,0.022458525
ID269,smape,0.020299587,0.018769382,0.021177702,0.014397689,0.008335764,0.01386863,0.027869029,0.017340248,0.01742922,0.0090701,0.030272549,0.017656581,0.028791405
ID27,smape,0.041654024,0.019901985,0.0125811845,0.0129293995,0.03671141,0.0140896095,0.0324688,0.016546244,0.01663364,0.018165873,0.055987757,0.015722012,0.050764903
ID270,smape,0.03582594,0.018191347,0.027799333,0.0097491555,0.037208375,0.009847228,0.013769803,0.043227423,0.04927304,0.029420042,0.074914515,0.021335015,0.0505166
ID271,smape,0.018009013,0.039800633,0.01113933,0.023220016,0.06975858,0.011991159,0.031979993,0.021701122,0.013328549,0.030446148,0.029874602,0.025247619,0.024310986
ID272,smape,0.012711185,0.01691139,0.011740095,0.018213965,0.021675857,0.010039029,0.009403376,0.010391905,0.020852176,0.038036197,0.03814065,0.021595186,0.040045336
ID273,smape,0.009156696,0.010807194,0.009856873,0.018680476,0.02718705,0.029749282,0.017988587,0.01588988,0.035418388,0.054773003,0.014239349,0.037555426,0.017929958
ID274,smape,0.02024799,0.01089058,0.026851097,0.012207051,0.036023628,0.025938055,0.028986873,0.036528666,0.032110475,0.031590153,0.051086213,0.013436594,0.0175889
ID275,smape,0.019790696,0.031350385,0.012741216,0.0339222,0.050328393,0.011911021,0.015833048,0.026985975,0.033178113,0.025930405,0.044302896,0.044324532,0.036254715
ID276,smape,0.056840375,0.018471379,0.021855304,0.07096135,0.08936319,0.03595228,0.054037537,0.025644094,0.027562698,0.053466048,0.08155564,0.05452152,0.030310119
ID277,smape,0.090044975,0.07610334,0.061704684,0.023193756,0.12866242,0.08404541,0.09982502,0.086799204,0.053332318,0.074574426,0.084053546,0.07577482,0.013311853
ID278,smape,0.033650592,0.0338553,0.07986572,0.08549792,0.08170976,0.02274867,0.059153616,0.07863886,0.07275952,0.088231064,0.038627267,0.011287239,0.026435202
ID279,smape,0.016285904,0.017633695,0.025097692,0.02661107,0.02293694,0.019731177,0.01357244,0.0100988345,0.013281927,0.017733378,0.04140248,0.017270204,0.032435637
ID28,smape,0.08676379,0.10024413,0.03163443,0.059427675,0.11745852,0.055960268,0.048169076,0.06952441,0.0391174,0.035550695,0.060621053,0.05266809,0.029872542
ID280,smape,0.017903255,0.020999447,0.033349935,0.022865893,0.052455053,0.019787632,0.022212066,0.01808237,0.017584277,0.032240715,0.054640543,0.018643074,0.031495433
ID281,smape,0.12047389,0.023744168,0.050061163,0.014154782,0.04267684,0.089964844,0.087149285,0.017788285,0.06265118,0.084058434,0.09299729,0.079016544,0.019964205
ID282,smape,0.03214639,0.018883348,0.016707176,0.02109521,0.06705017,0.045642953,0.04699771,0.030154333,0.041502208,0.009478012,0.052051272,0.021278722,0.064523295
ID283,smape,0.028103804,0.018822093,0.033518117,0.028272912,0.046371173,0.017763466,0.03435939,0.018783776,0.039171316,0.04677256,0.054959204,0.02994325,0.04244506
ID284,smape,0.025671802,0.037024643,0.014072314,0.034299735,0.032683317,0.055110052,0.016283756,0.032895964,0.025272183,0.061713677,0.030826667,0.0172375,0.035707023
ID285,smape,0.05105857,0.057167728,0.048510548,0.056397572,0.039047845,0.044542953,0.044677775,0.049480896,0.026701398,0.04406932,0.037665363,0.026669048,0.025672697
ID286,smape,0.15557618,0.1328756,0.13247734,0.1478225,0.16623087,0.12656127,0.15342896,0.12520932,0.11936987,0.1330428,0.11581843,0.14307992,0.10203918
ID287,smape,0.100721456,0.05830918,0.09846353,0.13626674,0.20997232,0.13997562,0.087147236,0.15785082,0.095124215,0.17772639,0.12236655,0.09842377,0.112259425
ID288,smape,0.10184032,0.070279226,0.1041824,0.07780713,0.116306566,0.1184055,0.1740582,0.12791312,0.054913778,0.17132008,0.11018509,0.107279636,0.0758943
ID289,smape,0.06418098,0.074419096,0.07150805,0.08070642,0.09406722,0.06814798,0.07665956,0.08302445,0.07331579,0.10053373,0.07172318,0.07378894,0.08083148
ID29,smape,0.12215961,0.15965989,0.10751731,0.12118414,0.13299438,0.14286269,0.15315606,0.11822623,0.10731277,0.11931019,0.116342105,0.11805034,0.13398251
ID290,smape,0.059280414,0.032611247,0.047114242,0.03630695,0.07693916,0.040744826,0.061054748,0.04548316,0.05440526,0.06722804,0.0683835,0.03458853,0.05475737
ID291,smape,0.036983926,0.06958137,0.042934954,0.030830303,0.047980826,0.07465987,0.029312903,0.019951755,0.022060486,0.05683968,0.021185039,0.06076422,0.044257436
ID292,smape,0.011703218,0.022079578,0.015729608,0.014483482,0.049435984,0.019345174,0.014331161,0.016133279,0.013911585,0.02085306,0.018862044,0.014158502,0.040255096
ID293,smape,0.096569546,0.02271639,0.018630054,0.018158993,0.058781672,0.078322105,0.04227076,0.059719354,0.018300815,0.052363843,0.12416937,0.07216624,0.040624227
ID294,smape,0.1748576,0.09709254,0.17715932,0.11187149,0.22577332,0.14661205,0.1442707,0.18706731,0.14923342,0.17705376,0.16298468,0.1493484,0.07361662
ID295,smape,0.017283065,0.07596385,0.025235156,0.03685541,0.15046878,0.08396989,0.0791805,0.038903095,0.049071994,0.035703894,0.027155958,0.027656814,0.04675707
ID296,smape,0.009568413,0.012183127,0.008311552,0.013018533,0.013834804,0.012526929,0.010393661,0.009736382,0.016507538,0.015537095,0.011173739,0.008917873,0.06911222
ID297,smape,0.04371113,0.039713856,0.039926928,0.02452775,0.032340858,0.03799794,0.028634094,0.036492046,0.050327867,0.044546235,0.033447947,0.04097635,0.091795266
ID298,smape,0.6499625,0.5638571,0.5758644,0.6835086,0.543041,0.61777717,0.6142942,0.60735893,0.59976083,0.58190817,0.5521746,0.614882,0.5833333
ID299,smape,0.13751493,0.37665376,0.16501884,0.08095314,0.17927034,0.15469672,0.24037224,0.19077456,0.107247256,0.1104796,0.23377691,0.24944527,0.3204452
ID3,smape,0.028272012,0.027005821,0.009950175,0.035203125,0.06727033,0.0462855,0.013592335,0.020491092,0.022272,0.015945988,0.019732682,0.02276265,0.020434013
ID30,smape,0.041034654,0.103405274,0.040214304,0.06284904,0.04601198,0.06458079,0.0420097,0.079222806,0.051841985,0.048888993,0.043707892,0.0485585,0.057219002
ID300,smape,0.031937618,0.091196306,0.044978485,0.027866224,0.07006436,0.029636698,0.042400647,0.033972245,0.030906871,0.048036646,0.035898488,0.04863182,0.04279333
ID301,smape,0.07935953,0.05865797,0.061154854,0.048088253,0.08116441,0.082719736,0.10687227,0.037892565,0.070566386,0.041368008,0.09100595,0.09767616,0.1048122
ID302,smape,0.13281254,0.04890472,0.10807463,0.02639624,0.11706229,0.048501704,0.084307276,0.1220927,0.06906203,0.07251279,0.12163782,0.099907845,0.030973956
ID303,smape,0.09251069,0.08324606,0.10180509,0.11440402,0.10884931,0.11747909,0.22415137,0.087188154,0.22561674,0.14840281,0.08113549,0.07910705,0.1347592
ID304,smape,0.005128658,0.006495533,0.0064187236,0.006800506,0.008426699,0.010463613,0.0073364624,0.0063441447,0.019389221,0.017208604,0.009589846,0.00625867,0.023437472
ID305,smape,0.07645555,0.06854561,0.05861054,0.076100625,0.20875527,0.07322814,0.08843281,0.058170673,0.07164458,0.098115794,0.09834509,0.079134665,0.07366816
ID306,smape,0.031131886,0.02452792,0.019204212,0.020367809,0.037617635,0.038630657,0.019813113,0.02197243,0.019229831,0.01678803,0.02916617,0.029439593,0.02524086
ID307,smape,0.43478274,0.36271012,0.39181373,0.39018166,0.46840683,0.42521557,0.47281504,0.43847337,0.48106146,0.49339643,0.47658145,0.41579983,0.3881012
ID308,smape,0.0200386,0.04836601,0.09190893,0.039722696,0.106221914,0.032661423,0.035838027,0.025204755,0.015424578,0.0481434,0.011440244,0.024598172,0.029507121
ID309,smape,0.04500929,0.08353666,0.031928383,0.038871333,0.15151013,0.08455741,0.03971299,0.043877307,0.041128874,0.051746797,0.10024191,0.04548742,0.056848373
