unique_id,metric,SeasonalMBB,Jittering,Scaling,TimeWarping,MagnitudeWarping,TSMixup,DBA,original,qgts(25),qgtse(50),SeasonalNaive
Q63,mase,5.676522346042376,5.576362332784054,5.514542186739199,4.821656632882599,4.225794425034733,5.947137903541287,5.675442003761005,5.151014253335476,5.9088297431663985,5.831062947128064,2.7561077463644525
Q630,mase,1.923877305573161,3.2847682002500607,1.3052530387518266,1.663389626728423,2.0706430120470674,3.179588144214695,2.2109264832921407,2.744497635526913,3.028145537132727,3.0616608922828465,1.3417102116730137
Q631,mase,0.4844457316669831,0.5261836007561038,0.5068210258602234,0.6119398730493998,0.71506283275837,0.4870792455978946,0.6592609441021483,0.7265417893891991,0.5592284809100715,0.6105899199334888,0.7372026887280249
Q632,mase,1.5877453855347026,1.6025931152382533,1.6346241764980491,1.7359694539751067,1.4900067394473027,1.5875214763082954,1.6033208638540895,1.6314403199337786,1.6618475593719801,1.6435282767988337,1.6081980884805804
Q633,mase,2.1191838269663457,1.9790691115100933,2.017617706171172,2.044985687646565,2.0031622346173767,2.1051344879378626,2.123939238538729,2.1292527554560743,2.21722153315361,2.151073980458352,1.757447078210166
Q634,mase,0.8676255817291294,1.056806492688829,1.1352539613814923,1.2423898463595573,1.192463993622389,1.3303295108219444,2.1719715995630646,1.1279644892545047,1.0163928898017032,1.1730585490934913,0.8988991343620625
Q635,mase,1.4698268371328171,1.578579965169464,1.7410434867207614,1.5439199748712615,1.5557550893818701,1.6953878963694853,2.2543935037221168,1.6467696771831364,1.4236713121564912,1.3800103831088149,1.9969548425430776
Q636,mase,0.545073210030121,0.5543564442906768,0.7113895966851573,0.5791127725022311,0.6457623967597864,0.4573455508132271,0.543843596005224,0.41425983210361916,0.5143930417923309,0.43945528886102053,0.8622207176709547
Q637,mase,1.0365199731392207,1.0570893897795188,0.906676411297899,0.9474650701572818,1.1369334458221065,0.9396079342894155,1.0218638838671112,0.9309983775243686,1.1250526132284857,0.8720732726849393,1.2115264947425024
Q638,mase,0.19497037276315443,0.3680145461843686,0.1861397870405002,0.28096070992276356,0.9972091174216403,0.2725378027966628,0.4940712881686509,0.27599431416462106,0.5924854324316977,0.2250379737956582,0.8721931783181874
Q639,mase,0.13866685463510547,0.2038438075155572,0.24157406552671318,0.11475541670014637,0.33751405969763676,0.2796499339635175,0.40860530984114307,0.23462829971360963,0.17896835964561514,0.3115537868288455,0.2935468673537577
Q64,mase,0.7230766668471381,0.6929759139039785,0.7533053926319951,0.7450461549772762,0.757824076908586,0.713600374205442,0.7179875843313971,0.7483522659423313,0.7231626239815752,0.7174964557266122,0.9522306843764166
Q640,mase,0.6635005231421335,0.6086561594264208,0.4897020721176577,0.5278860573324128,0.7355073828358616,0.4237908158832658,0.5167218653017764,0.673252103554803,0.6060351032128396,0.4885823818950834,0.7934552301964295
Q641,mase,0.15064812480207973,0.4216528196267916,0.3723788056993,0.18298826038847824,0.559178166662915,0.5669336595131366,0.6226690109287569,0.39555367428410404,0.40736683127746276,0.14941481898836023,1.0053291750574813
Q642,mase,0.2289535454326652,0.33488014845938,0.4041808605042421,0.29139219180209475,0.18119027809231728,0.5213158027492488,0.6557229248824841,0.41063090033033683,0.2307945812998977,0.2670830953600087,0.9032293940775659
Q643,mase,1.2257750154350175,1.1271963820591022,0.9845819917814729,1.0337823584760464,0.975085910894849,1.017385647306215,0.8228880640733776,1.1830919281672083,1.160020346520387,1.2281606070274944,0.7673855163537404
Q644,mase,0.4748841587188813,0.4859764925134218,0.5479733705612754,0.47943838264664224,0.5933394281535542,0.4307556176385988,0.5090536669635565,0.3922116257082723,0.5821871762128541,0.4149139875944557,0.8024978427134902
Q645,mase,0.7678813211472908,0.6945866773340748,0.7230627409146136,0.7068021277113126,0.8546085638081762,0.6236940408306483,0.5897623774514218,0.6064256081765158,0.9916381202521986,0.7209589941625822,1.0385274194959961
Q646,mase,0.6168489402724521,0.7601679243444972,0.9500867695685944,0.9472748399486787,1.3590346989970317,1.1022355026792086,1.2783125691050734,0.6925997139446817,0.7571970986033777,0.7312375052250173,1.7208047748638222
Q647,mase,0.711727938316065,0.5921937373721323,0.6132466628819445,0.6302649400335949,0.7621620295401921,0.5344779788564111,0.43047768220037447,0.4983948742407564,0.9142743567939403,0.6315538948714468,0.9727277495482758
Q648,mase,1.6246048188650162,1.5850924571023435,1.2247610072414035,1.247115703324555,1.8517406188524785,1.271334844621213,0.9478576874400672,1.5518622697451614,1.6758058880859052,1.4568514334064548,1.1841209226476006
Q649,mase,0.523436752064454,0.47196183502761363,0.5413704150443601,0.4701052182998566,0.6320552319954242,0.40454710902696606,0.4109322327155716,0.40406580506519313,0.7265119294331125,0.4562900853369829,0.8975536443175175
Q65,mase,0.7186543030060052,0.5303206070881351,0.23570256671200057,0.14927264120238076,0.38362696155513215,0.6616981894741837,0.6138350563679286,0.416654736474736,0.6688669297645374,0.7198479955544881,0.7840436058414085
Q650,mase,0.5410145394324941,0.5544655340967618,0.6288591818004262,0.5508687450075986,0.6820492436139702,0.49354008849149633,0.5864696854616968,0.449369508439296,0.6644318948791796,0.4733795114669853,0.922433000643965
Q651,mase,0.22582464298473226,0.2405435904125301,0.2673390522760605,0.12927921813891396,0.37535842546630566,0.26561170594069644,0.4288159679132822,0.13275374172683513,0.2688077887616576,0.10854151389515644,0.75661853188929
Q652,mase,0.4886800768772708,0.7432602938141633,0.46859212645513365,0.5697438907231352,1.2165987783728107,0.431472938736854,0.20950720002033915,0.6328398584039397,0.9934935613129255,0.6033055901859288,0.8830040171214979
Q653,mase,0.44919462495605816,0.6042332776196011,0.728522228192076,0.5414459293985789,0.2594670188955287,0.8136164154595151,0.9106634536885126,0.5984012291207564,0.33802586804566537,0.6262873882548414,0.6817226221430962
Q654,mase,0.910141502900405,0.7324733578968636,0.6509440249491568,0.7336956616952819,1.2091923052612197,0.924105226443737,0.9221066749072168,0.6999245037521344,1.0900283218398723,1.1334514788785937,2.2725370054078153
Q655,mase,0.5656113623341954,0.5705197967213587,0.6443453128200859,0.5663684676441026,0.6894235780577819,0.5086398183831813,0.5999378160849635,0.4658184580015107,0.677592102757221,0.4925804484245364,0.9306938333023915
