unique_id,metric,SeasonalMBB,Jittering,Scaling,TimeWarping,MagnitudeWarping,TSMixup,DBA,original,derived,derived_ensemble,qgts_10,qgtse_10,SeasonalNaive
Q589,smape,0.01574308787541027,0.014349186636641401,0.012666019134160971,0.01493880479637151,0.013950228268033282,0.0163311146933695,0.014976723418832018,0.015029991459158386,0.01610192939111702,0.016026794364799417,0.01742597179601212,0.016108095979515687,0.006244485265769428
Q59,smape,0.061368580164784,0.052386977998955864,0.04692487188191931,0.06136115707170876,0.0767544766472449,0.05489812450248655,0.06730025664595363,0.04766240048872577,0.045967111863468316,0.046612984495526234,0.0615035839305569,0.053441031599613206,0.03915914824000743
Q590,smape,0.02638528072230372,0.03544837549945162,0.017274492624141904,0.019495125695216924,0.029008475285403394,0.019035505160686122,0.01374505567093454,0.02369268887377154,0.022886948128150696,0.025468956543304586,0.02690647423677034,0.034621934198118876,0.028850056707937673
Q591,smape,0.024745496662235727,0.022619196903899175,0.028727658310730507,0.032433366009277195,0.031064818766534493,0.02415047413545615,0.03051705321783594,0.02698747228180201,0.025689300593370292,0.028617084367815983,0.02442579505165277,0.024217331081632112,0.04633084870132087
Q592,smape,0.05641890795505919,0.05576703104875412,0.050008075487841,0.05588756886253238,0.07989053742302804,0.054651627603620315,0.05388500135730951,0.06095951628740767,0.057038844021036,0.05896927655479194,0.05828879309368385,0.060583648607698985,0.04101313111314954
Q593,smape,0.010475331569892474,0.010402066698380584,0.008682198528611773,0.009023844217720548,0.013096447482458046,0.009215943725329663,0.009706938828220277,0.011470875612024634,0.00999191467257139,0.010888064223573085,0.01033172773898201,0.010987687858142386,0.00834769526935298
Q594,smape,0.013332324161397766,0.012334858054832957,0.014201564231358797,0.012258879601438823,0.00888515780544669,0.013663896346023207,0.012385463856235584,0.012773171865735077,0.013208108798098913,0.013152930733290944,0.013704812847227282,0.012706821788921971,0.00390271521846732
Q595,smape,0.010369152020201874,0.010744340235712465,0.006834564363317558,0.0060225229467754425,0.007292734603080234,0.01043717408442364,0.007490049034635739,0.006789687544472432,0.008634969304038882,0.008505809576719058,0.011417756284759186,0.010676937289852511,0.004695063891594766
Q596,smape,0.04053363291297814,0.038597384916668837,0.02829490814888895,0.04205567552948668,0.03451750900943236,0.041839491783730906,0.030050559288615684,0.051849626307462024,0.03441873895306925,0.03490248207580073,0.04463537791683697,0.040290838130848994,0.019049483539980108
Q597,smape,0.015072544800958022,0.014540520466219752,0.01504996834377065,0.014683336588208994,0.017241691692776527,0.01409862103621111,0.014869424763880451,0.015070005971802691,0.014774669871128831,0.015049400828616558,0.016426768980558944,0.014598100763110876,0.015855168652900438
Q598,smape,0.00352265716005058,0.005686748655401026,0.007207761104265388,0.0066241646110281665,0.005123094837666919,0.003980640142867609,0.005598690573083489,0.004215435490534248,0.0053190364134062355,0.007780343691661156,0.004252365059106299,0.003868079217544101,0.04721483292749047
Q599,smape,0.0689027271569811,0.05237394067646871,0.05410194143570343,0.05749091650678316,0.048628933113902616,0.05535006660492481,0.05684700217798224,0.059412348143760466,0.05846855949657992,0.06513327953234309,0.060263953792561484,0.05865619219361848,0.027215974323371844
Q6,smape,0.008887753022825328,0.011728554393285767,0.009002134900483363,0.017305187960333823,0.0106600506443717,0.01789230617175216,0.024128456341664786,0.023074294465142642,0.016407837619585215,0.014421045924366356,0.011152836602593006,0.009743686365577833,0.00926143405298591
Q60,smape,0.022456611425713646,0.02968394326264539,0.054874366277740914,0.03366486110581219,0.02694513221070232,0.020404364312385726,0.025598778447720415,0.03419595092212233,0.02318115289790796,0.026442196454791674,0.021843778456113745,0.02312441540936174,0.07978932130957259
Q600,smape,0.010546668495446856,0.010045874902091443,0.007418555410432604,0.006079806179853483,0.006491679573941641,0.007134038082444205,0.008170377506895095,0.006673775694747322,0.007457503657057418,0.00646109042237279,0.010790588144790192,0.01040100562796117,0.007176874475806876
Q601,smape,0.007113914129366667,0.0085346736238254,0.012355491582915048,0.00832038387671943,0.0075595681453630055,0.011525959394146237,0.009712170615784103,0.00919155102372814,0.009431974506563684,0.009516067986925574,0.007192636405828639,0.00705835771130402,0.023237277259004128
Q602,smape,0.12251545840500795,0.09750343781456987,0.09965820716503535,0.12153073375035368,0.11020380526888948,0.08675755144446749,0.08230754102289425,0.11298625404407464,0.1293334232415954,0.13214467872948188,0.12232155296394737,0.14359515013350327,0.13156450431086392
