qgts(25),qgtse(50),SeasonalNaive,original,Scaling,SeasonalMBB,Dataset
0.4613522777750338,0.5514740940884876,1.533009434054302,0.2919784538306333,0.403214030190864,0.4181751313706696,M3_Monthly
0.545799656070649,0.5285063176820556,0.5871209383237197,0.6483729774818812,0.6194649681832597,0.5424909123061472,M3_Monthly
0.3961692164371757,0.3973367746476501,0.8237944105774581,0.4906667816493439,0.4518432888839017,0.3831100226172114,M3_Monthly
0.7893965827366555,0.774199799925141,0.5550858856230589,0.7956095843903956,0.7054918186205492,0.7382595619754664,M3_Monthly
0.8199792960440048,0.7994809780722092,1.143095552481556,0.7084881803639218,0.5004079704873119,0.771017682224532,M3_Monthly
0.4195642598889068,0.4128065132822613,0.8824683221529166,0.3301371608484367,0.3527802053604703,0.4459021305926601,M3_Monthly
0.5417323012446745,0.54962401422416,0.6172314147731771,0.4850211813076561,0.5385463016854202,0.5631590751515265,M3_Monthly
1.2487223115673165,1.2521602696881533,0.921040750696311,1.3749491515716057,0.9334693302411736,1.1817351963616876,M3_Monthly
0.7823269990836839,0.7466466245857281,0.4888213029557325,0.7164032469098975,0.6056242046713701,0.7315752439424291,M3_Monthly
0.2616865448025147,0.3024323280896807,0.629288770485186,0.3491041436460604,0.3820165152352264,0.3418401371838924,M3_Monthly
0.9646536952048196,1.1121427803713504,1.0762005387244524,0.8427185765411769,1.0640817287850337,0.9692252347388246,M3_Monthly
1.064871033905848,1.1208151622563651,1.3765948901111418,0.9997550055052056,1.089470448845378,0.990357889859571,M3_Monthly
0.7581301979726165,0.7455086689166808,1.0660496897907847,0.8099551939627653,0.8680120046184049,0.7524144610530414,M3_Monthly
0.434231460661894,0.456659945976476,0.6371546122889454,0.4799519295378702,0.469363497919918,0.4949042863192422,M3_Monthly
0.9766000069543946,0.919928495464826,1.575380014951408,1.1154391240620758,1.2963322002969515,0.9223822165635296,M3_Monthly
0.9643193958803824,0.963319865943152,1.276615752878149,1.1445167823558728,1.1489170194039062,1.0027523356017751,M3_Monthly
1.5585989361683632,1.592994036319259,1.907863818424566,1.75854368889422,1.6821121173717737,1.5730248577965065,M3_Monthly
1.0019069821530888,1.0477815493658629,1.0696455792682926,1.2388047639593522,1.1264992349516083,1.0819420501791688,M3_Monthly
2.254564827499336,2.139425614036937,2.550091437519694,1.9784446538885785,2.61581361028886,2.396687406018486,M3_Monthly
0.7021572450504948,0.7047698160616012,0.9172430546797068,0.7824925990682946,0.9795792169085904,0.6565890286444076,M3_Monthly
1.0773835248342205,1.0476821701040484,2.3165517843120145,1.0558438502039524,1.0579901404763985,1.11895282779644,M3_Monthly
2.167553534280029,2.042880421264472,1.982633863965268,2.1492570493397247,2.754473532471056,2.233207364779305,M3_Monthly
0.3276580394393244,0.3285846890476232,4.731629058696334,0.3900495797985038,0.4118739108056795,0.624130568855064,M3_Monthly
3.3256501294656777,3.318390251331909,5.662882608615915,3.2296585865717904,3.3896533268495426,3.542563704105306,M3_Monthly
0.5065155898989089,0.4622598960004813,2.4030808729139923,0.6988139592025032,0.6244868095113928,0.4286274595836007,M3_Monthly
1.4027982061801678,1.4796000049100908,2.5265363128491622,1.5447059673969972,1.567108011085894,1.4253589685535963,M3_Monthly
0.9429070811170212,0.903274143949468,2.5659574468085102,1.1887072390292552,1.0744995428856383,0.979236328125,M3_Monthly
0.464031982421875,0.4522235785590278,0.888888888888889,0.5152810329861112,0.7201228841145834,0.4271077473958333,M3_Monthly
0.8477328461080746,0.8442705257184413,1.002820874471086,0.8618886911583216,1.1542907594322989,0.8832174773007757,M3_Monthly
0.5693472290039062,0.5715926405962776,1.0422794117647058,0.5716500764734604,0.7572449448529411,0.5939435173483456,M3_Monthly
1.162110030642668,1.1080495320781802,0.6996466431095406,1.2569266232332157,1.360127194677562,1.1727045260048587,M3_Monthly
0.3867348707185863,0.3812157441219862,0.4524043701321141,0.3632226858435897,0.3904697374913607,0.4202958704793455,M3_Monthly
1.1238788311298076,1.1767951378455528,1.3701923076923077,1.0543851412259615,1.600505183293269,1.1071509728064903,M3_Monthly
2.4857915521978025,2.4667990212912088,2.1840659340659343,2.540679730425824,3.0519033578725963,2.5260193541809755,M3_Monthly
4.1831405759419145,3.954784083104395,3.783359497645212,3.949281299058085,4.759174475078493,4.213825181514913,M3_Monthly
3.9705606697989504,3.751617679195804,3.608391608391608,3.719162478146853,4.434494099650349,3.999045290646853,M3_Monthly
1.9852025082236844,1.8316751114176573,2.02037351443124,1.8577814953841256,2.081176716362479,1.8866696731748729,M3_Monthly
1.9416566006857852,1.850360670589152,1.4713216957605986,2.098895096243765,1.589573186175187,1.5781679833619076,M3_Monthly
1.2032667359518348,1.141431694380734,2.036697247706422,1.6107355576261466,1.6786967818233944,1.2522428684059632,M3_Monthly
0.9118757233796296,1.0369603587962963,1.2037037037037035,1.095639467592593,1.0829792390046296,1.0158033130787036,M3_Monthly
1.645190869731063,1.632874848788406,2.95459730778006,1.532412717637748,1.408143115683702,1.415723005314092,M3_Monthly
0.6486285292505661,0.6832989674754542,0.3605357026575308,0.6174723763620479,0.5888307777600914,0.4656551367790913,M3_Monthly
0.2006550889700571,0.2070518660032058,1.4654637150423864,0.1918283212108924,0.1897898613020642,0.2321752996819443,M3_Monthly
0.4613041797625119,0.477067541744179,0.2874459913586173,0.4450944084647293,0.4441610071673967,0.4046378865931048,M3_Monthly
2.197725131792072,2.234978036098839,1.3612333173130244,2.1384782701936764,2.2146198363386818,2.091210356234288,M3_Monthly
1.7361870020140175,1.773102924587758,1.1389321901792675,1.6666455763164945,1.73882297863741,1.6413020715988529,M3_Monthly
1.726516195328729,1.7384831183585507,1.8361091575776547,1.825714624310956,1.7423805472869147,1.6819155153170011,M3_Monthly
0.6315346878862794,0.7445552234626082,1.1283065512978987,0.9914970015064896,0.9240408200710754,0.9191161445457354,M3_Monthly
2.1733819362517908,2.304571755906611,1.6772351900227522,2.7531360353948977,2.3397103336392413,2.3046959349588145,M3_Monthly
2.335659812060862,2.302481629646553,1.029538567728114,2.1907083397621534,2.1992088471444164,2.1455011549622576,M3_Monthly
0.3579667168031551,0.3942733519330285,1.001105305466238,0.4446394843687198,0.4746256248743971,0.4277026995201969,M3_Monthly
0.6354885967306497,0.6242281644564939,1.3978219558544072,0.6843345085582334,0.9826554091941052,0.6146290589940249,M3_Monthly
0.6303777158915779,0.5758164840235547,1.9830889703432184,0.6567332617643077,0.9979482587835304,0.5530182972863211,M3_Monthly
1.3717088757339309,1.366907918243974,0.6341161928306551,0.8361618558791719,1.1109103397326947,1.314249266069221,M3_Monthly
0.9292962615042718,0.8945376794352305,0.8651840683502952,1.148734358312916,1.2080354443475938,0.9421521994558046,M3_Monthly
0.8686055525551252,0.9520158624478549,0.9535160905840286,0.8876548066895114,0.9031339624925508,0.8390027888483313,M3_Monthly
1.018798770558241,1.0904418686262085,0.9396368780947888,1.0169110413964866,1.0273108218138411,0.9804529767080288,M3_Monthly
0.960734759422172,1.0624433321897668,0.8645363654185454,1.0379419706307589,0.8228981602871986,0.9761384486497746,M3_Monthly
1.0128384281953522,0.9889224338462236,1.6122004357298474,1.223463598402324,1.2631582045433916,1.0346097437817718,M3_Monthly
0.8263657767282725,0.8336879768499164,1.2184132292827945,0.8696263205912068,0.7034570530239688,0.8969082189111274,M3_Monthly
0.592077690452663,0.7210909483384804,0.9059107666438266,0.5229456208947241,0.5990695351631428,0.5187913857043719,M3_Monthly
0.2421609424199644,0.2632511202696218,0.1288659220531894,0.2094942096563663,0.2764292827765009,0.3161010620507681,M3_Monthly
0.6257412895525187,0.5941513365455935,0.4605632913568956,0.6418223201694837,0.6869151426823223,0.6940142053528001,M3_Monthly
1.1883265395931486,1.1937920344935864,0.6177178108070536,1.212669587139584,1.0766348063170912,1.2293969032122014,M3_Monthly
0.3516547834309939,0.3529436879105675,0.2768312891149377,0.2891431144016618,0.3030114349908188,0.2525724177588151,M3_Monthly
0.6916399348015073,0.7291051324840453,0.906309562029219,0.9654671854617664,0.7492841414339533,0.6774737621431027,M3_Monthly
0.8886640628999307,0.8514609294188262,2.210634860402171,0.8577837884365845,1.1467939128966198,0.9672721937720518,M3_Monthly
0.5137765471554191,0.4930508212892661,2.2946900895014863,0.5440233629845267,0.7847802701127329,0.6746922007192127,M3_Monthly
0.4385148742516163,0.4283460631497237,2.2757125754715326,0.4758801661181048,0.6979971849234488,0.6129390365471551,M3_Monthly
0.8886640628999307,0.8514609294188262,2.210634860402171,0.8577837884365845,1.1467939128966198,0.9672721937720518,M3_Monthly
0.945321515670136,1.0401918626929862,1.2924128759912294,1.2308785335833066,0.9511675904622524,0.9315760260067608,M3_Monthly
0.4836689277380915,0.4934112647611318,0.8352116282435103,0.3978441185757344,0.5423002453505371,0.4619089832010872,M3_Monthly
1.2936694114133684,1.38320243919971,1.4657758324116776,1.3045332527587852,1.4098434474563843,1.3854345490145206,M3_Monthly
1.275509679288102,1.373952452148297,1.4587444412491437,1.302628932805758,1.3996445455018394,1.369633180667614,M3_Monthly
0.4799499786503354,0.4797667467806675,0.4254006843147847,0.4645388847253525,0.4512299095083738,0.4566815865913555,M3_Monthly
0.9681312136004412,1.1935080455288238,2.057405918482895,1.0898739647920284,1.1503410528395173,1.047597974095256,M3_Monthly
1.3251050750539837,1.5303894594232974,2.5839581323941663,1.461107764343891,1.4995808283095404,1.4040314524082622,M3_Monthly
0.5887633147313196,0.4706547182728479,0.8300508962159769,0.3101006014727938,0.3486237482442956,0.3212404276657508,M3_Monthly
0.5341404455085145,0.5364601410095451,0.7316750344357252,0.6268930061419783,0.5601593279514544,0.4961053496892863,M3_Monthly
0.5703625249481293,0.5520430810232749,0.706677469138694,0.5498220340458589,0.3958548131296203,0.5260232535205114,M3_Monthly
0.1253700314176276,0.114337946783412,0.8788317874474115,0.149253810567776,0.0984620420888011,0.1021492814020258,M3_Monthly
0.1044214904655464,0.1182470281415288,0.7935670841984191,0.0968780988717882,0.0959135793806342,0.1019301478960217,M3_Monthly
0.5108347644974968,0.4881548056278648,0.5914969915541975,0.5294234732827652,0.4898991055914024,0.5026504511552758,M3_Monthly
0.4208678033676125,0.4776101138856982,0.3983783615523036,0.2401332198444827,0.3564570706520811,0.207459633747024,M3_Monthly
0.4776818507323786,0.4428995508912903,1.0795761917956432,0.5109467155523888,0.6358601973385813,0.4811935727810104,M3_Monthly
0.7121783084357125,0.6763093283175604,0.6784257801232155,0.6361867369271909,0.7038329412842695,0.739244060335615,M3_Monthly
1.2715178903474038,1.327409441876067,1.7365667949909027,1.248318444273611,1.2565312751484956,1.24687364506566,M3_Monthly
0.3921800864130642,0.3109293746946874,1.7901674562847074,0.3738353056736773,0.5262250055309885,0.4645551343426842,M3_Monthly
0.2789215112999194,0.2474719396324802,1.8144951882326632,0.2329547638992136,0.2586284917757808,0.3939995496694907,M3_Monthly
0.1121865009973357,0.1051462346837549,0.2900938978364218,0.0773044140126021,0.0782047915863611,0.1107888731591578,M3_Monthly
0.4636389272059746,0.4601641160475875,0.346203887953467,0.4961196424758464,0.4060582173390277,0.4836381570026558,M3_Monthly
0.5190899988408787,0.5005449453104595,0.7022689240535736,0.5814830917972672,0.5780311020498681,0.5044614638830872,M3_Monthly
0.7624394937689036,0.7646171873455225,0.8003339834406089,0.7339329643624399,0.7266443204608277,0.7662075267230047,M3_Monthly
0.4960213228610551,0.4701738223386738,0.4561235497447971,0.307679752418889,0.3685063801351538,0.3396039366318586,M3_Monthly
1.1927161161362418,1.1703270052245405,2.636574661359526,1.270392894295539,1.386034837642527,1.0976258548589608,M3_Monthly
1.1820070074485056,1.1172794572802902,1.718478511852766,1.43043997337617,1.3238379439966717,1.0795501294611436,M3_Monthly
1.2176888533926482,1.2138538052583463,0.7606141590071697,1.1471364744912536,1.068989213343897,1.0517618966435027,M3_Monthly
0.4112959446482131,0.4207796284068115,0.5364428102457777,0.4842714859462907,0.4223308351497034,0.4166349350291294,M3_Monthly
0.3837049565069482,0.3616932898566765,0.4622414348990395,0.4796865430363273,0.4328413031896003,0.4331697407233622,M3_Monthly
0.5313797074880783,0.5103145954182844,1.0237944866547697,0.4751856414821443,0.514304493224807,0.5240684140262181,M3_Monthly
0.4734336635743525,0.4694220987349941,0.1005270226821228,0.5402263816044478,0.4181589306656901,0.4458449970287298,M3_Monthly
0.4303599757404985,0.4248677692107941,0.7015672581591393,0.4618679359919322,0.4914710015746857,0.4365284111727408,M3_Monthly
0.4656414038041145,0.4423295082420616,0.4621127626564328,0.5942428597714472,0.5485204694738726,0.5245368399767882,M3_Monthly
0.4994758010770004,0.5104116797990786,1.021419276898381,0.5285092998647107,0.5074374643105644,0.5948328831138546,M3_Monthly
0.4566476302390879,0.4617028005852477,0.1004505470410075,0.4754436613601609,0.3584338522861525,0.4063677596881964,M3_Monthly
1.0533797416969573,1.1364154228025964,1.3831943227512673,1.147082645161872,1.9092481299466704,1.0321804213157038,M3_Monthly
0.3805983445614129,0.3199878764810697,0.7221778227381385,0.4615244494096557,0.6305929815796003,0.4076102494510981,M3_Monthly
0.1428880763590393,0.1315496559226771,1.2456224369716615,0.1929377462296326,0.1876748348425979,0.2418032575380291,M3_Monthly
0.0982808321169238,0.0840562471501373,1.2824894073844195,0.1296083684037461,0.1314707648367182,0.1866611288300206,M3_Monthly
1.0533813007302344,1.1364165433577644,1.3831939695327906,1.1470824746426072,1.9092484953450952,1.032180591834969,M3_Monthly
0.7857050090806443,0.7663479517855063,0.990012071260046,0.7323933663014867,1.3156015415357365,0.9952991110970286,M3_Monthly
0.6989831718899784,0.734828480396828,0.849761999206664,0.7229324940034956,0.7548435588969324,0.781045883685118,M3_Monthly
0.8654024331121865,0.8663935590827265,0.9473726194794582,0.8050981085506843,0.8840294542929722,0.8529333112068097,M3_Monthly
0.509470590810522,0.4863449842738629,1.4477778313377017,0.5328423743974477,0.3791901253547987,0.4567042365639189,M3_Monthly
0.8355770171470419,0.8725537582344554,0.4316013588654443,1.3344461598332322,1.8531945509086023,1.039247954213456,M3_Monthly
0.709108641759111,0.7052406620492147,0.6076547727965843,0.6827421988172842,0.7014913649121303,0.6957875281145166,M3_Monthly
1.0710799994508202,1.0806495323696717,1.1181293230659943,1.0796292347012466,0.9660740315003384,1.0073343259049374,M3_Monthly
1.0463315396624204,1.0579950674894305,0.7432126143938765,1.052550377974708,1.021768339349039,1.0805827584611356,M3_Monthly
0.5381965992807378,0.5327309896637556,2.081317411842752,0.7488344392753691,0.7228955624885621,0.7135441128479967,M3_Monthly
0.1971824503620002,0.2061597905103762,0.3005601276608814,0.1687193960143176,0.2214883561300032,0.2553865268270328,M3_Monthly
1.5938989181855514,1.6202146541231195,3.2290646824619804,2.046723646410394,1.9401242979237376,1.851257399910152,M3_Monthly
0.027653965027628,0.0326480337518084,0.7762314461543715,0.0962650470761155,0.1297309463994977,0.0763599457388036,M3_Monthly
0.6325511905073696,0.4321388659870994,1.4426381330700404,0.4607626645699869,0.2894877518105568,0.3042230800751202,M3_Monthly
0.1512966572448855,0.1345382405719672,0.7562553673198532,0.2203073828437585,0.2023819410093936,0.1813574922067125,M3_Monthly
0.253778231479216,0.2407413574056665,2.082102835296407,0.2649931401522956,0.2528815429229193,0.3771134848947423,M3_Monthly
0.2428902818006898,0.2394662185820021,0.3002109472770753,0.2076000158483681,0.2239040011351618,0.2719333269917862,M3_Monthly
0.1763580695089522,0.1689210586370797,0.1346018173511833,0.1566410199849869,0.1434551128958004,0.1619928897853278,M3_Monthly
0.1644122842888176,0.1574447541612855,0.2187719851967536,0.1717024971710339,0.1596313785034695,0.1549164010902476,M3_Monthly
0.2459064302074576,0.235218371939889,1.901994318511218,0.2842756485845495,0.2827134000521769,0.3879101639874655,M3_Monthly
1.0376838701882454,0.9884424027223568,3.2548352630775605,1.073209056753185,0.9764323672602404,1.1512731160889018,M3_Monthly
0.6880745078001633,0.4782696957476199,1.4527396793600906,0.4903858043266403,0.3275359033084505,0.3277319495227873,M3_Monthly
0.2152218995367334,0.1747063952018047,0.7559492469595627,0.1548377682904609,0.1107450086149617,0.108694752961674,M3_Monthly
1.26113019874605,1.2524277384796274,1.5620994060584767,1.2886181286870944,1.379581135901183,1.3062552478837408,M3_Monthly
1.0682879246082235,1.0410102182425645,1.4323461238064046,1.112477433092515,1.2448481413450152,1.1114778595804935,M3_Monthly
2.1417543833492365,2.10404011989457,2.285960185600958,2.030461119920296,2.0209860080124606,2.1925802517750896,M3_Monthly
0.8667126177764788,0.8363192276608346,1.856476568862128,0.756610551897225,0.9323682090070764,0.943058969308325,M3_Monthly
1.2141191483873068,1.1731591457741464,1.5143695104488126,1.234191092656796,1.3028375284288876,1.2578754758887298,M3_Monthly
0.9229084885177504,0.909546452478646,1.4707365589891574,0.9174536798345876,0.8254048563334372,0.9449128909834168,M3_Monthly
1.6739474752831365,1.793831733284455,2.247111530299457,1.8169683174433728,1.675793698811638,1.7885902079173177,M3_Monthly
1.7258829876355095,1.6690679935832191,1.7920141273422938,1.885451939673673,1.7173540416063722,1.6490045347450455,M3_Monthly
0.9269157140655826,0.9535365460546692,0.9790815764360056,1.0260213333551604,1.0896839121890998,0.9214315165362962,M3_Monthly
2.1433148484376257,2.040085448826808,1.9663669930968053,1.9838574937636813,1.6515277955022627,1.7233955275925026,M3_Monthly
0.8152523041372988,0.8457326109681984,0.9050850470317396,0.8436928431581276,0.8643996936427012,0.8737859266158022,M3_Monthly
0.5563160586162418,0.5621236784027434,0.6553515953086895,0.491606909723452,0.5279310864809648,0.5169331921400183,M3_Monthly
1.247513044895715,1.1869014328346128,1.669667677533485,1.2702725795835506,1.1404104900384209,1.2435282451021332,M3_Monthly
0.8280113099517368,0.8557298134883,0.962290858497721,0.8166602236759365,1.0838193022057712,0.8462654914587826,M3_Monthly
0.594714846273077,0.6280576626592845,1.2978409532523567,0.5226818874312518,0.5830377239155912,0.6460325885593448,M3_Monthly
0.7713260201028861,0.744392009979765,1.0391545458256302,0.655152286243469,0.7260041819312024,0.7695989889796869,M3_Monthly
0.718074384503016,0.7069548887995561,1.2134500994703827,0.6498532169841635,0.7215522462570388,0.714359124952725,M3_Monthly
0.8323602565106798,0.8970876387161364,1.6825161452254496,0.692790564862012,0.8375908475452007,0.8201090183322415,M3_Monthly
0.137192959898623,0.1377213091660737,0.9923426064949118,0.1008961430054807,0.1441782541460295,0.2198502964045358,M3_Monthly
0.2603070581242619,0.2588507170919891,0.7246085147033674,0.242922954054074,0.2782886830447395,0.307829591772001,M3_Monthly
0.8252051765498178,0.8427368841991258,0.7688678256157541,0.7686392909320624,0.753585877537654,0.7837459387753795,M3_Monthly
0.3475429239728445,0.3580719502763833,0.2452355674637407,0.4852080781667025,0.3763441855304464,0.3168913925232487,M3_Monthly
0.632415116661205,0.6298275840031741,1.855630944312452,0.6044941658342147,0.7027189990276682,0.6414492125822522,M3_Monthly
0.4954806962269938,0.5445919996304719,1.4599335537354483,0.4589551634415453,0.4929577966891442,0.5748287165072512,M3_Monthly
0.3309074547962516,0.3646926562809697,2.178003580028287,0.329179415383088,0.3400178251299626,0.4801936664181033,M3_Monthly
0.449404177529218,0.4479742436470266,1.6437758267706646,0.4173670641923796,0.4115501838955366,0.4325573183569464,M3_Monthly
0.3495663051176841,0.3701394216850345,1.5822739359662443,0.3181639060382251,0.3479529241297708,0.40528187336332,M3_Monthly
0.7797864436584832,0.7165935710743186,1.2215120965631314,0.8617729753824247,0.7545866968650781,0.6175964592156938,M3_Monthly
1.1749379661334771,1.1722070608004662,1.6488847808156823,1.116664094905001,0.9183607309040466,1.1458186468856248,M3_Monthly
0.2486665135274428,0.2464055403513284,1.1041637414583918,0.1670222937207113,0.2373520635904628,0.3461692829340972,M3_Monthly
0.3523259576012033,0.3531322070550697,0.8037548184391816,0.3173835355144412,0.3713732871148811,0.4166469759352896,M3_Monthly
1.0641044170986682,1.1283342785184085,2.1708846673809505,0.9393080676091784,1.0385309676715724,1.1217387681720576,M3_Monthly
0.365527171521966,0.3585461826262316,1.532012072608681,0.3579108758913467,0.3316272626521984,0.3613905995210192,M3_Monthly
0.7006598168911616,0.7835143174054665,1.9001687241905971,0.5600314439351614,0.7823094058996464,0.8213576651709436,M3_Monthly
0.8829371101649409,0.9185281081751626,1.4414965520904366,0.8018843436453762,0.961850738728896,0.9223547102892016,M3_Monthly
0.7144209951834364,0.6551457422007543,2.705140818230709,0.7851093073034715,0.5074754965955149,0.5365356708311083,M3_Monthly
0.4837200429263827,0.4751183391029345,2.4038961423953973,0.4520291992979264,0.3627669381319111,0.4084504491020946,M3_Monthly
1.5200360093486909,1.4502946409460618,2.51361301369863,1.5710266810029612,1.7212596527517658,1.3620814005533854,M3_Monthly
2.318166682882681,2.2471230800443664,3.619184604593274,2.235804594039144,2.629703036611375,2.0384947173333616,M3_Monthly
2.665189779234844,2.6027928532288227,3.2862494308539256,2.5953606058650043,2.935668709275104,2.500208600755763,M3_Monthly
0.5713208679978239,0.5890431922480929,0.5136192478849821,0.5169093976936525,0.4547930455416524,0.5284238475139371,M3_Monthly
0.8458574886271236,0.7543930814822662,0.9130169165179997,0.7520436072549286,0.7397482029788737,0.6281905383991467,M3_Monthly
0.3919004672615672,0.2975038019268116,2.0140621456112497,0.2793978536445339,0.3501199052187287,0.4538984811341149,M3_Monthly
0.8642977046063327,0.7588392805685431,0.9526089146888984,0.7665971559948894,0.7667781522839996,0.6356175830577947,M3_Monthly
0.8903356504886074,0.8688951057277718,1.1043002848611676,0.8304708593618565,0.9061319776864488,0.770793117698668,M3_Monthly
0.8775684705365486,0.8236878540578279,0.8687393815834182,0.8377997656426974,0.8583065384227404,0.8290087370765021,M3_Monthly
1.4881845934182891,1.498359390034589,2.1066335350043213,1.4886745100095544,1.622683776486198,1.4880323484218003,M3_Monthly
0.1551038105502264,0.157053259527452,0.8790753304014818,0.2913025545300941,0.2673834899979332,0.191130481707356,M3_Monthly
0.2332733213272579,0.244350917537528,0.6835505275939323,0.1351730103731102,0.1208736288743843,0.1805983754654926,M3_Monthly
0.3216751587048525,0.283647947978244,0.2280900663601326,0.1081516942434273,0.1975288015912393,0.1386584105031168,M3_Monthly
0.4081062891354231,0.4013299815018279,0.679215930304916,0.6388376434965515,0.5675055056977287,0.5156261394241988,M3_Monthly
0.7139452272824073,0.6394893084821087,0.5974997944752174,0.4783090328366722,0.6148474372886098,0.5225239633714851,M3_Monthly
0.6241041674712766,0.5850248478501423,0.5293234271261461,0.3912903819666492,0.5343111219278124,0.4334971687462277,M3_Monthly
0.3856380687040441,0.3836554794400686,0.4972730814179976,0.3514614531721732,0.3454399629005161,0.3931945349021231,M3_Monthly
0.1623734685724432,0.1578683638139204,0.3363636363636363,0.1751097375118371,0.1879527624881628,0.1511367113517992,M3_Monthly
0.2701646284623579,0.2371061845259233,0.2102272727272727,0.1851481582179214,0.1971147571910511,0.2150747495709043,M3_Monthly
0.4804844546921301,0.4075148287465095,0.2719968087531342,0.2599363397894347,0.3491560536635228,0.3349419883587161,M3_Monthly
0.1283270496716479,0.1689526277067532,0.235811512285154,0.0616911556883273,0.0417939341319915,0.0679866022023517,M3_Monthly
0.5053677257152969,0.4906011355471431,0.1218943033630748,0.3325606279759351,0.3390760659746054,0.331854587363804,M3_Monthly
